"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
492,"6EDO9iiTtwNv6waLwa1UUq","DJ Khaled","POPSTAR (feat. Drake)",200221,"POPSTAR (feat. Drake)",1,"2020-07-17",1,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4
493,"4RI9eX7jNcdaQOJifn7t6z","Drake","Pound Cake / Paris Morton Music 2",433800,"Nothing Was The Same (Deluxe)",13,"2013-01-01",16,0.521,0.762,2,-6.746,1,0.529,0.138,1.11e-05,0.114,0.266,164.09,4
494,"0eBXyY4SatzpE7opnzgXvz","Morgan Wallen","More Than My Hometown",216573,"More Than My Hometown",1,"2020-04-17",1,0.621,0.882,6,-5.01,1,0.0459,0.601,0,0.132,0.574,126.014,4
495,"2eMwDehkIC1j68U6FA3Eiq","Lil Uzi Vert","XO TOUR Llif3",182706,"XO TOUR Llif3",1,"2017-03-24",1,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
496,"4r4PJQBHAE0bIKCjunhTgd","2 Chainz","4 AM",255557,"4 AM",1,"2017-05-30",1,0.801,0.502,1,-7.169,1,0.408,0.141,0,0.153,0.215,75.019,4
497,"1qjCxgC8o48ZN7oxS7We2H","Big Sean","Bounce Back",222400,"Bounce Back",1,"2016-10-31",1,0.796,0.521,1,-6.822,0,0.19,0.106,0,0.129,0.243,81.46,4
498,"1HNs07uZxZniPNmniw2GTa","J. Cole","Apparently",293040,"2014 Forest Hills Drive",11,"2014-12-09",13,0.8,0.543,5,-9.236,1,0.0911,0.564,0,0.116,0.534,133.98,4
499,"5wfllwdjglyQislkskYLBv","Kid Cudi","Day 'N' Nite (nightmare)",221240,"Man On The Moon: The End Of Day (Deluxe)",7,"2009-01-01",18,0.881,0.441,11,-6.278,0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,4
500,"3NJG6vMH1ZsectZkocMEm0","Desiigner","Tiimmy Turner",239853,"Tiimmy Turner",1,"2016-07-22",1,0.603,0.725,6,-3.054,1,0.0393,0.174,0,0.0786,0.304,122.803,4
501,"7ujx3NYtwO2LkmKGz59mXp","Kendrick Lamar","HUMBLE.",177000,"DAMN.",8,"2017-04-14",14,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,4
502,"0RYXEibxMami3QuT8kn4Iz","Macklemore","Marmalade (feat. Lil Yachty)",261614,"Marmalade (feat. Lil Yachty)",1,"2017-07-26",1,0.922,0.583,5,-4.982,1,0.0753,0.0098,0,0.0962,0.494,136.043,4
503,"5iNRPN7oYQvdB9AmeSW6d3","Fetty Wap","Trap Queen",222093,"Fetty Wap (Deluxe)",1,"2015-09-25",20,0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
504,"0NTMtAO2BV4tnGvw9EgBVq","Rihanna","Bitch Better Have My Money",219305,"Bitch Better Have My Money",1,"2015-03-26",1,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,4
505,"3ncgNpxLoBQ65ABk4djDyd","Famous Dex","PICK IT UP (feat. A$AP Rocky)",191251,"Pick It Up (feat. A$AP Rocky)",1,"2017-10-20",1,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4
506,"2EbQzx4SPYv6Aup9mhP9U0","J. Cole","Neighbors",216520,"4 Your Eyez Only",7,"2016-12-09",10,0.897,0.284,6,-12.983,0,0.346,0.34,0.000503,0.107,0.434,138.978,4
507,"6QvxTX9zvo4u7XhP9vOP3n","Kendrick Lamar","untitled 07 | levitate",146466,"untitled 07 | levitate",1,"2016-03-23",1,0.79,0.47,1,-8.594,1,0.223,0.49,0,0.0884,0.53,126.992,4
508,"2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings",217925,"Scorpion",9,"2018-06-29",25,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,4
509,"3CA9pLiwRIGtUBiMjbZmRw","Drake","Nice For What",210746,"Scorpion",4,"2018-06-29",25,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,4
510,"5NFYuqu8V6QXc6mzcLImd6","Drake","Hype",209413,"Views",5,"2016-05-06",20,0.787,0.635,4,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018,4
511,"3O8NlPh2LByMU9lSRSHedm","Drake","Controlla",245226,"Views",11,"2016-05-06",20,0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,4
512,"1zi7xx7UVEFkmKfv06H8x0","Drake","One Dance",173986,"Views",12,"2016-05-06",20,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4
513,"5gZYpjakt37G3c58FKcQwJ","Trippie Redd","Miss The Rage (feat. Playboi Carti)",236883,"Trip At Knight (Complete Edition)",7,"2021-08-21",18,0.581,0.877,8,-4.938,1,0.114,0.0151,0,0.826,0.353,77.006,4
514,"0hW72l6tZgSY7Od2OUVDIC","J. Cole","Land Of The Snakes",254453,"Born Sinner (Deluxe Version)",3,"2013-06-18",21,0.774,0.729,2,-7.806,1,0.293,0.228,0,0.257,0.475,104.009,4
515,"6jmTHeoWvBaSrwWttr8Xvu","G-Eazy","I Mean It (feat. Remo)",236480,"These Things Happen",3,"2014-06-20",16,0.712,0.562,10,-6.008,1,0.129,0.125,0,0.136,0.142,140.0,4
516,"5FEXPoPnzueFJQCPRIrC3c","Kid Cudi","Day 'N' Nite (nightmare)",221266,"Man On The Moon: The End Of Day",7,"2009-09-15",15,0.871,0.44,11,-6.25,0,0.0761,0.499,4.15e-06,0.114,0.799,137.996,4
517,"4dVpf9jZjcORqGTLUaeYj9","A$AP Ferg","Plain Jane",173600,"Still Striving",8,"2017-08-18",14,0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,4
518,"6LxSe8YmdPxy095Ux6znaQ","Drake","Headlines",235986,"Take Care (Deluxe)",3,"2011-11-15",19,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4
519,"4tqcoej1zPvwePZCzuAjJd","J. Cole","Wet Dreamz",239266,"2014 Forest Hills Drive",3,"2014-12-09",13,0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,4
520,"6nz35DNIzbtj5ztpDEcW1j","Lupe Fiasco","Kick, Push",254466,"Lupe Fiasco's Food & Liquor",4,"2006-06-27",16,0.652,0.809,5,-5.276,1,0.17,0.164,0,0.175,0.512,94.786,4
521,"38eSJ3gqOtaiivL0Mc6vCF","Fam0us.Twinsss","Hood Bitch",133041,"Hood Bitch",1,"2020-08-07",1,0.733,0.616,1,-10.471,1,0.331,0.0126,0,0.308,0.567,165.984,4
522,"6cjSh516BbrNUs213jDAGm","benny blanco","Graduation (with Juice WRLD)",177847,"Graduation (with Juice WRLD)",1,"2019-08-30",1,0.731,0.65,0,-5.286,1,0.271,0.107,0,0.124,0.605,154.968,4
523,"0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box",196652,"Please Excuse Me for Being Antisocial",2,"2019-12-06",16,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
524,"3A2yGHWIzmGEIolwonU69h","City Girls","Act Up",158332,"Girl Code",3,"2018-11-16",13,0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,4
525,"7oK9VyNzrYvRFo7nQEYkWN","The Killers","Mr. Brightside",222586,"Hot Fuss",2,"2004-06-15",11,0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,4
526,"20FZrLl9zSbO9b3DhaqO6M","Mike WiLL Made-It","23",252520,"23",1,"2013-01-01",1,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,4
527,"7jRoWfRlLnGYEIEn4t4kbq","Fergie","London Bridge",241306,"The Dutchess",4,"2006-09-13",13,0.77,0.609,1,-5.894,1,0.345,0.214,0,0.166,0.631,90.952,4
528,"7FYH5AW3bVfZHJIQpq3UOA","Big Sean","I Don't Fuck With You",284386,"Dark Sky Paradise",4,"2015-02-24",12,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,4
529,"5OiLJ8tjUPFiPX2gVM8fxJ","Black Eyed Peas","Imma Be",257560,"THE E.N.D. (THE ENERGY NEVER DIES)",4,"2009-01-01",15,0.597,0.517,0,-6.963,1,0.365,0.179,0,0.307,0.412,92.035,4
530,"4P6BuLsqtg5uISdE77ypI9","Travis Porter","Ayy Ladies (feat. Tyga)",211293,"From Day 1",5,"2012-05-28",13,0.905,0.782,10,-3.604,0,0.164,0.096,0,0.0623,0.798,96.055,4
531,"6VWUOFXGwH1OgyPrfRONrn","Travis Porter","Bring It Back",217906,"From Day 1",11,"2012-05-28",13,0.944,0.76,11,-4.355,0,0.0851,0.116,0,0.113,0.545,98.001,4
532,"03tqyYWC9Um2ZqU0ZN849H","Waka Flocka Flame","No Hands (feat. Roscoe Dash & Wale)",263773,"Flockaveli",5,"2010-10-01",17,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,4
533,"2n5gVJ9fzeX2SSWlLQuyS9","Migos","Fight Night",216247,"No Label II",9,"2014-06-03",20,0.874,0.706,1,-5.132,1,0.207,0.182,0,0.334,0.895,89.961,4
534,"4fzsfWzRhPawzqhX8Qt9F3","Kanye West","Stronger",311866,"Graduation",3,"2007-09-11",13,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,4
535,"3F9oxHGHxFCWpVk9T2AxOS","Rae Sremmurd","Throw Sum Mo",260453,"Throw Sum Mo",1,"2014-12-09",1,0.854,0.639,6,-8.028,0,0.127,0.0345,0.000106,0.102,0.578,142.06,4
536,"2OmiwB4h9a9sATzzrTQ7nP","Big Hooch","Ughh(She Nasty)",307015,"Ughh(She Nasty)",1,"2010-08-20",1,0.745,0.767,7,-4.829,1,0.287,0.196,0,0.467,0.699,139.871,4
537,"1D066zixBwqFYqBhKgdPzp","Fergie","Fergalicious",292373,"The Dutchess",1,"2006-09-13",13,0.906,0.583,8,-7.721,0,0.317,0.0569,0,0.126,0.829,129.056,4
538,"1V4jC0vJ5525lEF1bFgPX2","LMFAO","Shots",222133,"Party Rock",9,"2009-01-01",14,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,4
539,"5l9D0ugfAeQ6cgiYb2ay65","Lil Jon","Hey",215173,"Crunk Rock (Deluxe)",20,"2010-01-01",20,0.689,0.76,0,-3.546,1,0.0603,0.000574,1.3e-06,0.109,0.512,132.024,4
540,"2hjAeR0vBXt9bgFs4iEkM6","Boosie Badazz","Nasty Nasty",150040,"Talk Dat Shit",4,"2019-11-14",18,0.914,0.552,1,-10.126,1,0.447,0.163,0,0.106,0.493,128.182,4
541,"5fyIGoaaKelzdyW8ELhYJZ","Nicki Minaj","Feeling Myself",237840,"The Pinkprint (Deluxe)",5,"2014-12-15",19,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,4
542,"0bGH7ezs7WdDwpqnsvGf1z","Sofi Tukker","Purple Hat",178369,"Purple Hat",1,"2019-09-06",1,0.777,0.744,9,-7.42,1,0.204,0.331,0.0073,0.088,0.654,94.019,4
543,"6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena",131606,"Ayy Macarena",1,"2019-11-13",1,0.816,0.629,2,-5.568,1,0.226,0.133,0,0.0692,0.714,96.493,4
544,"3GpbwCm3YxiWDvy29Uo3vP","Flo Rida","Right Round",204640,"R.O.O.T.S. (Route of Overcoming the Struggle)",5,"2009-03-30",13,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,4
545,"2Nm60EPj9H4IZJuZ9vWUlz","V.I.C.","Twerk It - Original",205930,"Twerk It",2,"2012-05-18",2,0.833,0.879,1,-4.218,0,0.223,0.0704,0,0.0829,0.913,186.027,4
546,"0uXO2GrNiIb1xHT9LUdxZE","David Guetta","Sexy Bitch (feat. Akon)",195853,"One Love (Deluxe)",1,"2009-08-21",31,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4
547,"4Li2WHPkuyCdtmokzW2007","JAY-Z","Ni**as In Paris",219333,"Watch The Throne (Deluxe)",3,"2011-08-08",16,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
548,"1KIQ0RscHwxXPJUvhuO5Bl","Sage The Gemini","Red Nose",193200,"Remember Me",5,"2014-03-25",16,0.681,0.473,11,-5.733,0,0.449,0.414,0,0.0794,0.766,194.826,4
549,"0Dc7J9VPV4eOInoxUiZrsL","Jeremih","Don't Tell 'Em",266840,"Late Nights: The Album",12,"2015-12-04",15,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,4
550,"437XuvOD7TbrhjUcrJPO8D","Dmac","Panoramic (feat. Sage The Gemini, Show Banga)",159500,"Panoramic (feat. Sage The Gemini & Show Banga) - Single",1,"2013-05-21",1,0.846,0.504,11,-8.552,0,0.223,0.00165,4.14e-06,0.0933,0.492,97.502,4
551,"67ncKGqScuJdNUN6bTqclA","Priceless Da Roc","Yiken (Certified)",198963,"Yiken (Certified) - Single",1,"2013-08-13",2,0.803,0.577,2,-7.823,1,0.0433,0.326,0.000481,0.302,0.605,102.107,4
552,"5EzL7hGT9g2Tvqsy158Lu9","City Girls","Pussy Talk",218332,"City On Lock",5,"2020-06-20",15,0.943,0.641,1,-5.598,1,0.191,0.0016,0,0.211,0.242,99.099,4
553,"1Ser4X0TKttOvo8bgdytTP","Rae Sremmurd","Come Get Her",212946,"SremmLife",6,"2015-01-06",11,0.689,0.564,2,-6.226,1,0.136,0.187,0,0.0721,0.123,185.023,4
554,"3jlbL2OTD5YmIunYzgQTAN","T.I.","Live Your Life",338853,"Paper Trail",5,"2008-09-07",16,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
555,"1UMKquW1olreYO1LlLmTqi","Sage The Gemini","Gas Pedal",208160,"Remember Me",4,"2014-03-25",16,0.843,0.538,1,-8.028,1,0.0833,0.0273,0,0.124,0.428,97.49,4
556,"3xJj1mU7B83yop2dA03Smk","Tyga","Bouncin On My D*ck",195056,"#BitchImTheShit",11,"2014-11-22",13,0.926,0.474,0,-9.604,1,0.429,0.0341,0,0.0643,0.633,95.962,4
557,"0jrz4ZQKCsC6h2vzqgHiEp","Lil Jon & The East Side Boyz","Get Low",334066,"Crunkest Hits",1,"2011-03-15",13,0.771,0.621,1,-7.453,1,0.0376,0.0297,0,0.124,0.154,101.007,4
558,"2LvRR121MWFmmEGkuV2vQP","B.o.B","HeadBand (feat. 2 Chainz)",220240,"Underground Luxury",10,"2013-12-16",15,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,4
559,"71Wf5qK9wdtjOfMgujlN6A","Tyga","Make It Nasty",188866,"Careless World: Rise Of The Last King",23,"2012-01-01",23,0.895,0.724,1,-5.832,1,0.193,0.18,0,0.071,0.593,97.532,4
560,"0srwKuJPH8yBzzFUJMBQM2","Tyga","Rack City",203200,"Careless World: Rise Of The Last King",11,"2012-01-01",21,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,4
561,"5aooThgj87ID0vgiyvcjPM","Drake","I'm Goin In",225306,"I'm Goin In",1,"2009-09-15",1,0.662,0.763,1,-8.455,1,0.377,0.0389,0,0.103,0.566,170.031,4
562,"0jSMveIWvnhDIvzqN74Uc7","J-Kwon","Tipsy - Club Mix",243226,"Hood Hop",3,"2004",15,0.925,0.744,0,-5.79,1,0.367,0.0644,0,0.0888,0.656,93.02,4
563,"4knL4iPxPOZjQzTUlELGSY","Yo Gotti","Rake It Up (feat. Nicki Minaj)",276333,"I Still Am",4,"2017-10-27",13,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,4
564,"6NWdgyVsjp2bJ11PToXCr1","Erica Banks","Buss It",188734,"Buss It",1,"2020-05-15",1,0.918,0.434,9,-9.541,1,0.173,0.569,3.14e-06,0.123,0.75,109.997,4
565,"4XUD2CnwseTFwKDlKLqT5j","Latto","Bitch From Da Souf",144149,"Big Latto",2,"2019-06-19",6,0.82,0.433,1,-7.251,1,0.242,0.0203,0,0.169,0.352,150.071,4
566,"1BBHVQTMFXuK3tZTek7CbP","Travis Porter","Reyup",135627,"Deep in the Hood 5",10,"2015-09-10",13,0.976,0.386,1,-11.852,1,0.406,0.0272,0,0.0823,0.783,127.021,4
567,"4IowQDUOzUvNtp72HMDcKO","Chief Keef","Love Sosa",246213,"Finally Rich (Deluxe)",1,"2012-01-01",15,0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,4
568,"2TJ5ei0GrErhEdAwWITbgd","B.o.B","Out of My Mind (feat. Nicki Minaj)",222960,"Strange Clouds",9,"2012-04-27",15,0.645,0.715,10,-5.97,0,0.172,0.362,0,0.0795,0.801,131.969,4
569,"4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless",211000,"808s & Heartbreak",3,"2008-11-24",12,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4
570,"5Y2pr8wjzjO2te4MnxTUa7","Enur","Calabria 2008",230656,"Raggatronic",2,"2008-09-09",11,0.891,0.657,10,-5.552,0,0.165,0.00833,0.0026,0.054,0.453,125.995,4
571,"18oWEPapjNt32E6sCM6VLb","Yeah Yeah Yeahs","Heads Will Roll",221000,"It's Blitz! (Deluxe Edition)",2,"2009-03-06",14,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4
572,"3hlksXnvbKogFdPbpO9vel","Nicki Minaj","Super Bass",200013,"Pink Friday (Complete Edition)",14,"2010-11-22",21,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,4
573,"1YwPNemawMgGe6sF4U0FTE","Elvis Crespo","Suavemente",266306,"Suavemente...Los Exitos",2,"2008-10-14",16,0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,4
574,"4ipnJyDU3Lq15qBAYNqlqK","J Balvin","Mi Gente",189440,"Mi Gente",1,"2017-06-30",1,0.774,0.687,11,-4.818,0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,4
575,"1pbHy9VBpSyZh56xuujZz0","DEV","In The Dark",226226,"The Night The Sun Came Up",9,"2012-01-01",11,0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954,4
576,"4AYX69oFP3UOS1CFmV9UfO","Trey Songz","Bottoms Up (feat. Nicki Minaj)",242013,"Passion, Pain & Pleasure (Deluxe Version)",5,"2010-09-14",20,0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,4
577,"6lbhWl34Il0WXm5pX1fM9E","T-Pain","Up Down (Do This All Day) (feat. B.o.B)",231093,"Happy Hour: The Greatest Hits",1,"2014",13,0.777,0.497,5,-6.846,0,0.056,0.256,0,0.295,0.465,96.994,4
578,"4MRT0dDbhqFKl67WzhUbSw","Nicki Minaj","Only",312026,"The Pinkprint (Deluxe)",6,"2014-12-15",19,0.573,0.495,8,-7.245,0,0.592,0.405,0,0.0969,0.255,179.196,3
579,"2fQ6sBFWaLv2Gxos4igHLy","Trey Songz","Say Aah (feat. Fabolous)",207546,"Ready (Deluxe)",7,"2009-08-31",20,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,4
580,"3hsmbFKT5Cujb5GQjqEU39","Chris Brown","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)",222586,"F.A.M.E. (Expanded Edition)",4,"2011-03-22",18,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,4
581,"0OPyDgTRuIdCJ9B4bYSths","Pitbull","Hotel Room Service",237600,"Pitbull Starring In Rebelution",8,"2009-08-27",14,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4
582,"5PX4uS1LqlWEPL69phPVQQ","Kid Cudi","Pursuit Of Happiness - Extended Steve Aoki Remix",373626,"Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)]",1,"2012-01-01",1,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,4
583,"6ic8OlLUNEATToEFU3xmaH","Britney Spears","Gimme More",251240,"Blackout",1,"2007-10-25",15,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4
584,"1bM50INir8voAkVoKuvEUI","Usher","OMG (feat. will.i.am)",269493,"Raymond v Raymond (Expanded Edition)",6,"2010-03-30",22,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,4
585,"1WtTLtofvcjQM3sXSMkDdX","Ludacris","How Low",201586,"Battle Of The Sexes (Deluxe)",2,"2010-01-01",17,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,4
586,"3rfhI32Il2hVRKDkuGeeen","Pitbull","Hey Baby (Drop It to the Floor) (feat. T-Pain)",234453,"Planet Pit (Deluxe Version)",4,"2011-06-17",16,0.595,0.912,10,-3.428,0,0.0884,0.0434,0,0.259,0.762,128.024,4
587,"3ttvwTz5jOLz3oYU0htP4W","RL Grime","UCLA - Heimanu Remix",202400,"NOVA (The Remixes, Vol. 2)",11,"2018-12-14",11,0.391,0.925,10,-2.96,1,0.255,0.0382,0,0.452,0.145,149.706,4
588,"5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott","Goosebumps - Remix",162802,"Goosebumps (Remix)",1,"2021-01-15",1,0.841,0.593,1,-7.846,1,0.0379,0.418,0,0.124,0.808,124.917,4
589,"2bLqfJjuC5syrsgDsZfGmn","Timbaland","The Way I Are",179120,"Shock Value",4,"2007-01-01",17,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,4
590,"4DvhkX2ic4zWkQeWMwQ2qf","Far East Movement","Like A G6",216893,"Free Wired",2,"2010-01-01",10,0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,4
591,"1vNn7rVQT6UtEW1NGH53fT","Sammy Adams","All Night Longer",177093,"All Night Longer",1,"2012-08-20",1,0.712,0.649,1,-4.753,1,0.063,0.000652,0,0.0683,0.616,127.028,4
592,"1aFP0G0GHQAAH9gfC95wT1","Slush Puppy","EAT SPIT! (feat. Royal & the Serpent)",123571,"EAT SPIT! (feat. Royal & the Serpent)",1,"2021-07-23",1,0.763,0.805,1,-2.694,1,0.395,0.0228,0.000154,0.0776,0.402,167.978,4
593,"4KTtYhxFtFL7mBwnjkKfLm","Fergie","Glamorous",246573,"The Dutchess",7,"2006-09-13",13,0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,4
594,"4Kz4RdRCceaA9VgTqBhBfa","Drake","The Motto",181573,"Take Care (Deluxe)",19,"2011-11-15",19,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,4
595,"3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know",210560,"Planet Her",5,"2021-06-25",14,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
596,"2iJuuzV8P9Yz0VSurttIV5","will.i.am","Scream & Shout",283400,"#willpower",4,"2013-01-01",15,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,4
597,"5yorXJWdBan1Vlh116ZtQ7","BIA","WHOLE LOTTA MONEY",156005,"FOR CERTAIN",3,"2020-12-11",8,0.897,0.371,1,-5.019,1,0.368,0.0904,0,0.325,0.441,81.008,4
598,"0k1WUmIRnG3xU6fvvDVfRG","Drake","Way 2 Sexy (with Future & Young Thug)",257604,"Certified Lover Boy",7,"2021-09-03",21,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,4
599,"6Dy1jexKYriXAVG6evyUTJ","Joel Corry","OUT OUT (feat. Charli XCX & Saweetie)",162603,"OUT OUT (feat. Charli XCX & Saweetie)",1,"2021-08-13",1,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,4
600,"5HQVUIKwCEXpe7JIHyY734","Snoop Dogg","Young, Wild & Free (feat. Bruno Mars)",207333,"Young, Wild & Free (feat. Bruno Mars)",1,"2011-10-11",1,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
601,"6ebkx7Q5tTxrCxKq4GYj0Y","Flo Rida","Club Can't Handle Me (feat. David Guetta)",234560,"Only One Flo (Part 1)",7,"2010-11-24",8,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,4
602,"1r3myKmjWoOqRip99CmSj1","Jason Derulo","Don't Wanna Go Home",206080,"Future History (Deluxe Edition)",1,"2011-09-16",14,0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,4
603,"4duAM9CrgspEQyP3B8ZyhT","Lydell Lucky","2 Step - Feat. T-Pain & Jim Jones - Remix",211453,"Making Dollars",5,"2007-09-06",14,0.731,0.565,9,-8.393,0,0.223,0.0376,0,0.432,0.544,154.096,4
604,"5ior6X7nEmgMk0trt0xUAA","big bogie blast","Home Girl",185852,"Home Girl",1,"2021-08-12",1,0.681,0.841,7,-6.704,1,0.511,0.0479,0,0.66,0.605,151.281,4
605,"1POAx4NMLOBPVKZUSsBh92","Ca$h Out","Cashin' Out",238760,"Cashin' Out",1,"2012-03-26",1,0.831,0.665,1,-3.627,0,0.0711,0.149,0,0.0636,0.663,129.989,4
606,"1DqdF42leyFIzqNDv9CjId","Taio Cruz","Dynamite",203866,"Rokstarr",1,"2010-01-01",11,0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,4
607,"5MLE0pwWcYFCKc8gYEYX6X","Sean Paul","No Lie",221176,"GOOD BYE 2020! SEE YOU NEVER!",6,"2020-11-13",29,0.742,0.883,7,-2.862,1,0.118,0.0468,0,0.206,0.464,102.044,4
608,"6vc2Jq2vaGu8z326kSrw92","Kesha","Your Love Is My Drug",187133,"Animal (Expanded Edition)",1,"2010-01-01",18,0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,4
609,"4QNpBfC0zvjKqPJcyqBy9W","Pitbull","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,"Planet Pit (Deluxe Version)",2,"2011-06-17",16,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
610,"2LEF1A8DOZ9wRYikWgVlZ8","Flo Rida","Good Feeling",248133,"Wild Ones",4,"2012-06-22",10,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
611,"5rb9QrpfcKFHM1EUbSIurX","Usher","Yeah! (feat. Lil Jon & Ludacris)",250373,"Confessions (Expanded Edition)",2,"2004-03-23",21,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
612,"49zD0wr2S3d0lZPib0K4e1","Future","F*ck Up Some Commas",237400,"DS2 (Deluxe)",18,"2015-07-17",19,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,4
613,"7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.",177000,"DAMN.",8,"2017-04-14",14,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4
