"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
495,"6xHI9KjUjYT0FPtGO8Mxa1","Luke Combs","Hurricane",222533,"This One's for You",5,"2017-06-02",12,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.515,75.977,4
496,"698eQRku24PIYPQPHItKlA","Luke Combs","She Got the Best of Me",183160,"This One's for You Too (Deluxe Edition)",17,"2018-06-01",17,0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,4
497,"1XBGTp6OqwYaYhemH3aMKT","Matt Mason","E",228826,"The Writers Collection Volume One",5,"2017-04-21",12,0.657,0.736,9,-7.73,0,0.0768,0.0817,0,0.302,0.379,113.96,4
498,"3xx0jE52PbtvwXgNaBUdch","Randy Travis","Deeper Than the Holler",219080,"Old 8 x 10",2,"1988-07-12",10,0.647,0.482,5,-8.591,1,0.0262,0.29,0,0.232,0.437,142.648,4
499,"5hRyy1AIJMc5wyizJcSIEa","Jade Eagleson","Got Your Name On It",189573,"Jade Eagleson",9,"2020-07-24",11,0.591,0.808,1,-4.806,1,0.0284,0.0189,0,0.26,0.548,162.095,4
500,"52pLbbvrm2RuUBhyxjRN03","Jason Aldean","Keep the Girl",269920,"Wide Open",8,"2009-04-07",11,0.619,0.701,10,-5.554,1,0.0314,0.0887,1.04e-06,0.092,0.395,104.53,4
501,"64LP4oTxEweNfKTCTGLhtg","Tyler Braden","Love Is a Dead End Road",195560,"Love Is a Dead End Road",1,"2020-08-07",2,0.59,0.74,4,-6.293,1,0.0314,0.167,0,0.109,0.475,137.952,4
502,"37JPdGgYcQAJSElj5boJx8","Sawyer Brown","Some Girls Do",194320,"The Dirt Road",2,"1992-01-06",11,0.64,0.852,2,-6.406,1,0.028,0.0907,0,0.151,0.903,139.949,4
503,"4wLe9IeNMUovE9UWg9fiSB","Alan Jackson","Hard Hat And A Hammer",168813,"Freight Train",1,"2010-03-30",12,0.754,0.621,4,-7.489,1,0.0294,0.231,3.1e-05,0.218,0.666,124.944,4
504,"4a1i77oT3AAvr2tstYl6Dm","Home Free","Some Girls Do",158005,"Some Girls Do",1,"2018-11-16",1,0.631,0.789,2,-5.181,1,0.0308,0.189,0,0.33,0.857,144.012,4
505,"7G6l2FtQyRhQgYgut2I6i8","Toby Keith","As Good As I Once Was",227840,"Honkytonk University",2,"2005-01-01",12,0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,4
506,"59kHPbwyyCApYA8RQQEuXm","Alan Jackson","Chattahoochee",148160,"A Lot About Livin' (And A Little 'Bout Love)",1,"1992-10-09",10,0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,4
507,"41TDpmZqjVfCEFE8yMNhGc","Ronnie Dunn","Cost Of Livin'",250480,"Ronnie Dunn (Expanded Edition)",6,"2011-06-07",14,0.662,0.29,4,-7.896,1,0.0349,0.895,0,0.0959,0.283,148.393,4
508,"1stGsIVPeCCNwZtCAhikj1","Dean Brody","Can't Help Myself",158320,"Can't Help Myself",1,"2020-02-14",1,0.696,0.869,2,-3.453,1,0.0358,0.00392,0,0.162,0.663,119.99,4
509,"2iMcoxNfwUwTrKVNX1ZQya","Cody Jinks","Ain't a Train",185247,"After the Fire",2,"2019-10-11",10,0.358,0.897,10,-3.507,0,0.0761,0.0475,0.0146,0.282,0.334,120.546,4
510,"0SErdEdRcVX1uJCf1eTGYH","Morgan Wallen","Somebody’s Problem",161773,"Somebody’s Problem",1,"2020-11-20",1,0.657,0.54,5,-7.675,1,0.0287,0.662,0,0.123,0.625,136.97,4
511,"096YtKWNRXdmYKFLelSBto","Morgan Wallen","Still Goin Down",186293,"Still Goin Down",1,"2020-11-19",1,0.58,0.751,7,-5.078,1,0.0267,0.49,0,0.277,0.718,148.108,4
512,"2L4YgbxxwmwafMqLIjSx8q","Morgan Wallen","Livin’ The Dream",239120,"Livin’ The Dream",1,"2020-11-19",1,0.621,0.754,7,-5.904,0,0.0269,0.575,0.00484,0.213,0.441,127.036,4
513,"2bX3Cb6QE8OetYBwJKnd0o","Taylor Ray Holbrook","Southern Land",222093,"Southern Land",1,"2016-05-06",1,0.725,0.724,1,-6.195,1,0.126,0.176,0,0.136,0.741,130.045,4
514,"2DhatFFtqSJD9xydNeU2J9","Ryan Upchurch","Stuck on 17",179200,"Stuck on 17 - Single",1,"2016-03-13",1,0.527,0.58,2,-7.188,1,0.0312,0.241,0,0.223,0.272,149.78,4
515,"4bnLswoWX8C6celggge72w","Ryan Upchurch","American Made",163449,"Summer Love",1,"2017-05-05",6,0.518,0.838,4,-4.528,1,0.0554,0.0371,0,0.0819,0.613,91.776,4
516,"6OEX8FPaHyUyftZJWsve3Y","Colt Ford","Slow Ride",174634,"We The People, Vol. 1",2,"2019-09-20",14,0.671,0.771,11,-4.732,0,0.0463,0.00284,0,0.187,0.639,142.01,4
517,"0NCnQYoe5YdxFjJQgEM5rX","Koe Wetzel","Fuss & Fight",240265,"Noise Complaint",3,"2017-03-01",13,0.652,0.798,2,-5.592,0,0.0669,0.00486,0,0.131,0.292,141.014,4
518,"2s5o6GOB4qtFEzNLddTekz","Hannah Ellis","Officer Down",217603,"Officer Down",1,"2016-05-13",1,0.411,0.591,0,-4.92,1,0.0337,0.6,0,0.0905,0.285,107.148,4
519,"3VCWhe7AtBrkhour9t6dq6","Chris Young","You",164520,"Neon",7,"2011-07-11",10,0.708,0.708,6,-5.12,0,0.0266,0.316,0,0.361,0.667,95.031,4
520,"1gQf9pbGGzVkph7BUfwi6X","Upchurch","Turn up the Night",191489,"Project X, Vol. 1",3,"2018-01-30",9,0.739,0.781,2,-4.584,1,0.0449,0.0482,0,0.156,0.164,93.981,4
521,"2NkPawxG0L9hSrB1wU2D3z","Zach Bryan","God Speed",253359,"DeAnn",3,"2019-08-24",12,0.611,0.0811,0,-15.25,1,0.0396,0.874,0,0.105,0.171,79.569,4
522,"2VwBhM5L7wGE4lLavyJy0L","Toby Keith","God Love Her",216626,"That Don't Make Me a Bad Guy",3,"2008-10-28",11,0.551,0.919,10,-3.895,1,0.0529,0.133,8.36e-05,0.0637,0.432,125.025,4
523,"7fsPB1closugEnkKgSMw1W","Tyler Wood","Still Ridin Shotgun",197547,"Outlaw Soul",3,"2014-10-07",6,0.538,0.733,4,-5.641,1,0.0296,0.136,0,0.289,0.756,165.102,4
524,"3Ozx6IrGdoQyAworJzvBDE","Colter Wall","Sleeping on the Blacktop",192480,"Imaginary Appalachia",1,"2015-06-02",7,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,4
525,"7hlA8gMMz6jSp91Twsnuv3","Colter Wall","The Devil Wears a Suit and Tie",236026,"Imaginary Appalachia",7,"2015-06-02",7,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,4
526,"19MkwMrRjO7773zpuGss1o","Tyler Childers","Shake the Frost (Live)",175120,"Live on Red Barn Radio I & II",1,"2018-06-29",8,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,4
527,"1yhft6ZqYadd4GOrKrmK3a","Trey Lewis","Dicked Down in Dallas",201350,"Dicked Down in Dallas",1,"2020-12-01",1,0.51,0.929,6,-4.685,1,0.0456,0.0608,5.39e-06,0.101,0.438,122.036,4
528,"1Exlab2o1NffPU8HBzFSnO","Kidd G","Teenage Dream",156134,"Teenage Dream",1,"2020-11-26",6,0.511,0.568,11,-4.991,1,0.0376,0.322,0,0.337,0.405,170.014,4
529,"48nZLOpJOINkICPWpUuhaN","Tyler Childers","Universal Sound",221600,"Purgatory",9,"2017-08-04",10,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,4
530,"1i1ARxccX24yYKQHPDTzpE","Home Free","Fishin' in the Dark/Down in the Boondocks",221666,"Country Evolution",10,"2015-09-18",14,0.58,0.538,8,-8.058,1,0.0599,0.204,0,0.27,0.78,175.914,4
531,"4an8z6f6w15wlNofE9dSMV","Tyler Braden","Secret",234546,"Secret",1,"2020-10-30",3,0.522,0.669,7,-7.824,1,0.0269,0.0917,0.000258,0.124,0.479,148.015,4
532,"6gdLyYNuhWBzqwlOFSsXC7","Luke Combs","Better Together",219573,"What You See Is What You Get",17,"2019-11-08",18,0.552,0.225,0,-11.501,1,0.0477,0.827,0,0.111,0.67,138.002,4
533,"2LC1Bs6RrM04YaWsnvgnyd","Chase Rice","Down Home Runs Deep",194306,"The Album, Pt. II",3,"2020-05-15",4,0.44,0.91,11,-3.906,1,0.0694,0.0469,0,0.0824,0.497,141.931,4
534,"0MyD9ogJwN6z4pq7RCyiFa","Cody Johnson","Dear Rodeo (with Reba McEntire)",254653,"Dear Rodeo (with Reba McEntire)",1,"2020-10-02",1,0.502,0.635,10,-5.055,1,0.0285,0.0108,2.67e-05,0.109,0.398,146.196,4
535,"0iX7rpfQC9V0cW8SpFoXO7","Luke Kaufman","Rank Riders Anthem",200542,"Cowboy Baller",1,"2010-01-07",12,0.593,0.788,2,-5.695,1,0.0377,7.15e-05,0.000499,0.067,0.429,92.973,4
536,"6IBcOGPsniK3Pso1wHIhew","Luke Combs","Forever After All",232533,"What You See Ain't Always What You Get (Deluxe Edition)",23,"2020-10-23",23,0.487,0.65,0,-5.195,1,0.0253,0.191,0,0.0933,0.456,151.964,4
537,"24LyKCgvEia1eAPUbuISlk","Kidd G","Dirt Road",150889,"Dirt Road",1,"2020-10-02",1,0.796,0.516,8,-7.891,1,0.0744,0.519,0,0.126,0.181,140.012,4
538,"36lunnakGreQybQKVQyBhb","Kidd G","Small Town Girl",152472,"Teenage Dream",3,"2020-11-26",6,0.695,0.851,7,-4.824,1,0.0367,0.0122,0,0.269,0.467,101.974,4
539,"3t5OV1asJHmOlf23T08CLv","Tyler Childers","Lady May",183533,"Purgatory",10,"2017-08-04",10,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,4
540,"6vC90OOjZR165Hw8CpsqEm","Parker McCollum","Pretty Heart",244797,"Pretty Heart",1,"2019-08-30",1,0.562,0.683,7,-4.427,1,0.0296,0.00531,0,0.107,0.385,132.003,4
541,"050Goi25ljECUnnL3VxKlW","Buddy Brown","I Am 911",182915,"Patriot",1,"2020-03-13",10,0.586,0.806,7,-4.191,1,0.0315,0.0251,0,0.457,0.532,92.066,4
542,"1Y1XC3K3STWxGUBBesifEL","Thomas Mac","Santa Ain't Coming to Town (He's Drinking This Year)",188958,"Santa Ain't Coming to Town (He's Drinking This Year)",1,"2019-11-25",1,0.638,0.879,4,-6.243,1,0.0468,0.00837,0,0.345,0.774,119.955,4
543,"2HWHheAWFO30KXIpH1iVOK","Thomas Mac","Beer vs Women",158772,"Beer vs Women",1,"2020-11-19",1,0.586,0.674,2,-7.65,1,0.0547,0.211,2.65e-06,0.0642,0.795,135.204,4
544,"7yNJCsUH3tXlpQiHSsAc5l","Chris Lane","Big, Big Plans",187306,"Big, Big Plans",1,"2019-06-28",1,0.574,0.58,7,-6.091,1,0.0278,0.076,0,0.12,0.4,149.974,4
545,"1lYBlgWcwRqZ6T5syEATJJ","HIXTAPE","Redneck Tendencies (HARDY feat. Trace Adkins, Joe Diffie)",172546,"HIXTAPE: Vol. 1",3,"2019-09-13",10,0.641,0.746,4,-5.196,1,0.0316,0.0237,0,0.103,0.816,122.005,4
546,"17E5XweAlvnU7pkghMgvMs","HIXTAPE","My Kinda Livin’ (HARDY feat. Hunter Phelps, Jameson Rodgers)",199360,"HIXTAPE: Vol. 1",5,"2019-09-13",10,0.571,0.62,11,-5.879,1,0.0298,0.489,0,0.114,0.72,144.054,4
547,"0gv4JVcgmb8HihoucEXVxh","Brothers Osborne","All Night",168400,"Skeletons",2,"2020-10-09",12,0.761,0.855,4,-4.838,0,0.0342,0.00416,0.00246,0.118,0.96,119.997,4
548,"0NLBwQBYJhEM9t3KAMPFVR","John Michael Montgomery","Sold (The Grundy County Auction Incident)",152186,"John Michael Montgomery",2,"1995-03-17",10,0.771,0.848,2,-7.365,1,0.035,0.108,0,0.35,0.803,115.642,4
549,"1OTX8FOeKJt1v9mIxuF8sc","Florida Georgia Line","Long Live",152372,"Long Live",1,"2020-09-10",1,0.612,0.842,7,-3.547,1,0.0372,0.185,0,0.151,0.596,129.973,4
550,"1L9dG6HpSBu5g3kSHl3LA1","Aaron Watson","Long Live Cowboys",180098,"From The Album 'American Soul'",1,"2020-12-25",5,0.603,0.869,7,-6.158,1,0.0437,0.0262,0,0.218,0.825,130.0,4
551,"0tZIR4O5WX47JBC1TCcxxY","Whiskey Myers","Frogman",218896,"Mud",8,"2016-09-09",10,0.362,0.826,0,-5.416,1,0.0449,0.0277,0,0.176,0.596,147.204,4
552,"73ZTWCuwudUVvvWipRnQnQ","Hank Williams, Jr.","Family Tradition",242960,"Family Tradition",6,"1979",10,0.66,0.523,4,-12.068,1,0.0608,0.0238,0,0.142,0.794,126.342,4
553,"0uRrG2jRR5tuifsYIJHEao","Morgan Wallen","Sand In My Boots",202133,"Dangerous: The Double Album",1,"2021-01-08",30,0.403,0.537,3,-6.628,1,0.031,0.59,0,0.112,0.414,69.877,4
554,"0cE0J96KeivafL6goJwpmq","Kenny Chesney","Living in Fast Forward",211893,"The Road And The Radio",2,"2005-11-07",11,0.689,0.907,9,-5.587,1,0.037,0.0254,0.000732,0.138,0.912,116.968,4
555,"6cqxDqWwB9o3j3eHMSV2mA","Riley Green","Different 'Round Here",183333,"Different 'Round Here",2,"2019-09-20",14,0.502,0.677,1,-6.466,1,0.0293,0.00416,7.21e-06,0.0796,0.403,142.039,4
556,"7ptJYMKI7Y1iWdqEZtBMGE","Koe Wetzel","Something to Talk About",204352,"Noise Complaint",2,"2017-03-01",13,0.612,0.934,9,-5.124,0,0.0663,0.049,0,0.103,0.293,130.006,4
557,"2btMA0oVvDOTK3PVYq70xZ","Chris LeDoux","This Cowboy's Hat",250320,"Classic Chris Ledoux",10,"2008-01-01",16,0.508,0.418,11,-8.356,0,0.0299,0.724,0,0.383,0.569,86.38,4
558,"2pSAQZEuMD5QKrHaPqG4iV","Chase Rice","This Cowboy's Hat (feat. Ned LeDoux)",304760,"Lambs & Lions",10,"2017-11-17",10,0.483,0.675,6,-5.47,0,0.0449,0.131,0.000195,0.348,0.367,166.118,4
559,"6wR4Kp6gby7SEsD7ezK78c","Morgan Wallen","Sand In My Boots (The Dangerous Sessions) - Bonus",196800,"Dangerous: The Double Album (Bonus)",18,"2021-01-29",33,0.411,0.273,3,-8.878,1,0.0312,0.93,0,0.118,0.474,140.137,4
560,"7Cw3yXDA8Uui37SI5FFaA7","Thomas Rhett","What’s Your Country Song",170372,"What's Your Country Song",1,"2020-11-11",1,0.355,0.706,5,-6.164,1,0.0309,0.000532,0,0.264,0.523,174.005,4
561,"3PKCDlvqRcVHEg5fys4l7g","Old Crow Medicine Show","Dixieland Delight (Alabama Cover)",294643,"Carry Me Back to Virginia",3,"2013-06-25",3,0.402,0.704,7,-5.638,1,0.0474,0.427,0.000222,0.241,0.639,147.744,4
562,"0bM1z18RQpr61UuI1LemIK","Alabama","Dixieland Delight",322093,"The Closer You Get...",6,"1983",10,0.444,0.414,2,-15.04,1,0.0325,0.163,2.07e-05,0.053,0.573,95.73,4
563,"6leiB1fEsTnVCuPiielde5","Tim McGraw","Something Like That",183733,"A Place In The Sun",9,"1999-05-04",14,0.507,0.85,5,-5.679,1,0.0472,0.378,0,0.0567,0.847,171.8,4
564,"7eoYXgC7gir4LYY1KXGK97","Aaron Watson","Freight Train",175400,"The Underdog",3,"2015-02-17",14,0.67,0.803,4,-5.628,1,0.0324,0.0416,0,0.269,0.815,144.95,4
565,"3l4cnZdtNbVZgV3ICYh1Ni","Turnpike Troubadours","Every Girl",225920,"Diamonds & Gasoline",1,"2010-08-31",12,0.482,0.844,7,-4.488,1,0.0336,0.00631,0,0.189,0.81,174.963,4
566,"6P7kZB7hSJFyaYJcu3cYQJ","Whiskey Myers","Ballad Of A Southern Man",220186,"Firewater",3,"2011-04-26",12,0.605,0.53,7,-6.566,1,0.0261,0.432,0,0.095,0.38,73.986,1
567,"0AQquaENerGps8BQmbPw14","Marty Robbins","Big Iron",235733,"Gunfighter Ballads And Trail Songs",1,"1959",15,0.726,0.474,1,-7.834,0,0.0491,0.803,0,0.258,0.57,116.027,4
568,"2ZL60ZCuasf2zih8Nz7ISU","Colter Wall","Big Iron",264866,"Western Swing & Waltzes and Other Punchy Songs",3,"2020-08-28",10,0.694,0.566,0,-10.608,1,0.0329,0.393,2e-05,0.103,0.723,113.158,3
569,"2sBbIyKK7f2Kkdt2RVBAlY","Koe Wetzel","Song I Can Drink Too",244580,"Out on Parole",7,"2015-01-05",9,0.333,0.779,7,-5.173,1,0.0641,0.225,0,0.0627,0.545,161.339,4
570,"0VU5k3vCrpqDgUygMjiFYj","Steve Earle","Copperhead Road",269920,"Copperhead Road",1,"1988-01-01",10,0.372,0.588,7,-15.493,1,0.0411,0.0213,0.000103,0.0525,0.706,162.874,4
571,"5XqHOqbjKb7YsQV6f3eGeD","Riley Green","Georgia Time",221200,"Georgia Time",1,"2018-06-01",1,0.594,0.621,6,-6.23,1,0.0274,0.0403,0,0.117,0.679,77.005,4
572,"0vajqwr2BgHSgUIXi8o7Yt","Nate Kenyon","Crowd I Roll With",178547,"Songs About You",15,"2019-07-26",15,0.59,0.802,9,-6.72,0,0.0691,0.0467,0,0.3,0.721,155.981,4
573,"6Ra5YZBdQRVRHX1GhRA4hH","Brooks Jefferson","The Thunder Rolls",222377,"Strummin' On Garth",9,"2015-03-13",21,0.562,0.646,2,-4.937,0,0.0372,0.408,4.39e-05,0.122,0.274,81.77,4
574,"7D1iGhQakEW8oFCfWBlRek","Mitchell Tenpenny","Bucket List",205450,"Bucket List",1,"2021-01-01",1,0.565,0.743,2,-4.833,1,0.0329,0.0473,0,0.0781,0.423,85.012,4
575,"0SuzUhWAgStNIMZR4jEGgk","Gretchen Wilson","Here for the Party",196760,"Here For The Party",1,"2004-05-11",10,0.656,0.717,0,-4.871,1,0.0279,0.0127,1.22e-05,0.904,0.809,123.988,4
576,"13bXmY0acm51KkgEdhCm1n","Parker McCollum","Like A Cowboy",226437,"Like A Cowboy",1,"2020-04-10",1,0.486,0.443,4,-6.791,1,0.034,0.611,2.46e-06,0.0981,0.215,125.159,3
577,"6WuVLG5DRHKKuJ6deCw28p","Zach Bryan","Condemned",174673,"DeAnn",11,"2019-08-24",12,0.616,0.15,5,-13.517,1,0.119,0.831,0,0.203,0.345,126.462,4
578,"6frDW68Xjjg6WRVvo0zZFk","Koe Wetzel","February 28, 2016",233685,"Noise Complaint",9,"2017-03-01",13,0.507,0.564,7,-6.652,1,0.0291,0.0758,0,0.413,0.328,82.493,4
579,"15EJEiqpaFgDISecfkyxH1","Kyle Park","Don't Forget Where You Come From",182946,"Don't Forget Where You Come From",4,"2018-06-01",10,0.63,0.666,2,-5.182,1,0.0289,0.756,0,0.196,0.542,103.007,4
580,"565K7WHuUdsm3w1dg7EgHc","Upchurch","Said Fuck It",185666,"Said Fuck It",1,"2020-09-30",1,0.6,0.884,7,-4.771,1,0.0402,0.00481,0,0.385,0.482,90.035,4
581,"0SKRbpkflYwhtS57yMksy4","Larry Cann","Ride Tough",206040,"Rodeo Road",12,"2015-11-13",12,0.606,0.714,4,-5.995,0,0.0368,0.00557,0.0667,0.404,0.458,120.009,4
582,"0VW1dAC98JfVPLGd7oj2lM","Otis Taylor","Ten Million Slaves",247573,"Recapturing The Banjo",13,"2008-01-01",14,0.487,0.408,0,-9.266,1,0.0269,0.563,0.0128,0.3,0.552,132.347,4
583,"36YL11gGDlMvhPvrIOYqQn","Justin Champagne","When I Pull Up",146666,"When I Pull Up",1,"2020-10-23",1,0.46,0.666,6,-7.57,1,0.0975,0.0294,0.0621,0.107,0.567,89.952,4
584,"0CWFczodn19J8r9dftuMMH","Cody Johnson","Never Go Home Again",252146,"Cowboy Like Me",12,"2014-01-14",13,0.429,0.675,4,-5.296,0,0.0463,0.434,0,0.186,0.418,168.003,4
585,"45nc69lqKe3kY9sit2UU6G","HARDY","UNAPOLOGETICALLY COUNTRY AS HELL",235360,"A ROCK",11,"2020-09-04",12,0.543,0.648,1,-4.961,1,0.0311,0.172,0,0.329,0.617,124.053,3
586,"3ERb3f5nGNwRcNLNoN3KRg","Koe Wetzel","Drunk Driving",238211,"Sellout",12,"2020-11-20",14,0.326,0.621,0,-5.621,1,0.0347,0.0803,0,0.127,0.368,119.977,4
587,"4VyZr1v1MNeZbl6eV8ZJGh","Austin Meade","Happier Alone (feat. Koe Wetzel)",224027,"Happier Alone (feat. Koe Wetzel)",1,"2021-02-12",1,0.316,0.809,5,-6.756,0,0.0686,0.00356,0,0.0717,0.389,199.784,4
588,"7s9bJQK8sr8yDyOAHn8miR","Pecos & the Rooftops","This Damn Song",280000,"This Damn Song",1,"2019-04-20",1,0.646,0.472,0,-6.743,1,0.0323,0.193,0,0.269,0.166,120.187,4
589,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",171692,"Heading South",1,"2019-09-30",1,0.68,0.246,4,-14.112,1,0.058,0.783,0,0.106,0.388,110.23,4
590,"1KhrAWvLIjRlQIJtSTgvsi","Josh Turner","Would You Go With Me",228186,"Your Man",1,"2006",11,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,4
591,"6Wxx1jXr6EyGdt8RuYFzvj","Zach Bryan","Letting Someone Go",239761,"DeAnn",6,"2019-08-24",12,0.543,0.117,0,-15.153,1,0.0389,0.811,0,0.147,0.395,83.607,4
592,"0u9NVrPqUINrHIFCuPOnYm","Zach Bryan","November Air",243709,"Quiet, Heavy Dreams",3,"2020-11-27",6,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,4
593,"1HMFdKHDiHY0qmqdVH710d","Zach Bryan","Let You Down",209089,"Quiet, Heavy Dreams",1,"2020-11-27",6,0.515,0.457,2,-4.786,1,0.0277,0.39,0,0.255,0.625,83.627,4
594,"3Iv3Ac760HHTwMRoCvCaKl","Zach Bryan","Oklahoma City",279613,"Oklahoma City",1,"2020-08-21",1,0.609,0.38,5,-8.011,1,0.0636,0.615,3.6e-05,0.0726,0.48,129.691,4
595,"1j0lC0auZK1xIPRwSEb4Rb","Zach Bryan","Doing Fine",184163,"DeAnn",5,"2019-08-24",12,0.653,0.175,5,-13.559,1,0.0366,0.829,0,0.197,0.393,84.418,4
596,"4rJesaufMl2xD0f2G8Xgnd","Whiskey Myers","Stone",335622,"Mud",5,"2016-09-09",10,0.438,0.477,0,-7.649,1,0.031,0.243,7.8e-06,0.183,0.176,137.645,4
597,"3TNSVsiFngfe68UJpMq1oS","Chris Stapleton","Starting Over",240413,"Starting Over",1,"2020-08-27",1,0.638,0.538,10,-8.445,1,0.0315,0.452,0.000415,0.0695,0.318,89.124,4
598,"5Yhr9lHjyM5SXBPU3Ynthu","Wade Bowen","Saturday Night",208440,"The Given",1,"2012-05-28",10,0.624,0.86,4,-6.101,1,0.032,0.00556,0,0.223,0.631,114.049,4
599,"6aLl1AjRbo4ddJZh7Hzazx","Ryan Bingham","Southside Of Heaven",379160,"Mescalito",1,"2007-01-01",14,0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,4
600,"3MFV4DgrAOXz6KURPQxRj9","Keith Urban","Somewhere In My Car",195973,"Somewhere In My Car",1,"2014-07-08",1,0.588,0.861,10,-5.531,1,0.0395,0.00546,1.38e-05,0.0797,0.525,118.008,4
601,"3Q9t1A12iUemHTAWnH7PjD","Tracy Byrd","Watermelon Crawl",181973,"No Ordinary Man",5,"1994-01-01",10,0.759,0.723,0,-9.315,1,0.028,0.173,0,0.179,0.962,136.746,4
602,"2yySWxfeRN2QRZnFMnYMQl","Kelsea Ballerini","hole in the bottle",155668,"kelsea",8,"2020-03-20",13,0.478,0.873,4,-3.637,1,0.122,0.0486,0,0.374,0.739,104.365,4
603,"2uX5f3x2cObov0iDAPln4o","Alabama","Song of the South",190800,"Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection",12,"1980",51,0.486,0.633,9,-8.414,1,0.0365,0.176,0,0.312,0.669,162.158,4
604,"7Dxes6VnfbZYV0S2QTnVuT","Riley Green","I Wish Grandpas Never Died",250413,"Different 'Round Here",6,"2019-09-20",14,0.445,0.492,6,-5.717,1,0.0294,0.036,0,0.122,0.24,148.013,4
605,"4lDHpM8kYUjVScfD8nfQ7A","Alabama","If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band)",212666,"Alabama Live",8,"1980",13,0.449,0.645,9,-15.2,1,0.0385,0.263,2.9e-06,0.901,0.777,109.581,4
606,"7Fhgor5m0lekhS0jw4jklT","Alabama","Roll On (Eighteen Wheeler)",264973,"Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection",8,"1980",51,0.627,0.664,5,-9.035,1,0.0527,0.325,0,0.653,0.669,131.983,4
607,"70PPOFwmuD4luTtLpnjesg","Hank Williams III","Country Heroes",208426,"Straight To Hell",4,"2006-02-28",15,0.745,0.415,4,-7.448,0,0.0267,0.628,2.52e-05,0.24,0.49,125.978,4
608,"3pPirtTb893uRSatvGmy4v","Hank Williams III","Crazed Country Rebel",187880,"Straight To Hell",10,"2006-02-28",15,0.667,0.901,9,-4.244,1,0.0356,0.293,0.000159,0.328,0.965,144.006,4
609,"6KX61UOnEdE3YHIPcYKgcI","Hank Williams III","Rebel Within",287760,"Rebel Within",2,"2010-05-25",11,0.557,0.906,1,-5.748,1,0.0328,0.00192,0,0.48,0.864,128.973,4
610,"6a7wXoZOARI8IqEXObjhDz","Billy Currington","Pretty Good At Drinkin' Beer",179906,"Enjoy Yourself",3,"2010-01-01",10,0.769,0.678,5,-3.725,1,0.0315,0.427,8.04e-06,0.0939,0.581,106.951,4
611,"2EvddT8rcO99bKH0rDHAYG","Billy Currington","We Are Tonight",232106,"We Are Tonight",5,"2013-01-01",10,0.559,0.812,11,-5.347,1,0.0371,0.0323,0,0.195,0.472,127.911,4
612,"3ST1SVHTxxiGodhUeASN3h","The Highwaymen","(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990",198133,"Live - American Outlaws",9,"2016-05-20",46,0.553,0.797,2,-8.762,0,0.0392,0.536,0.0106,0.902,0.454,115.724,4
613,"3z1PqYwMtct2Dm4R9lhWnT","Miranda Lambert","Gunpowder & Lead",191693,"Crazy Ex-Girlfriend",1,"2007-05-01",12,0.333,0.907,0,-3.191,1,0.0959,0.153,0,0.395,0.353,187.826,4
614,"13rC4iKtfQocWIfzPOJxaT","Cody Johnson","'Til You Can't",224773,"'Til You Can’t / Longer Than She Did",1,"2021-06-11",2,0.505,0.814,1,-4.905,1,0.0439,0.0566,0,0.106,0.503,160.085,4
615,"2SncBUzb3UsejCoo4NHhtk","Robert Counts","What Do I Know (feat. HARDY)",208418,"What Do I Know (feat. HARDY)",1,"2021-03-05",1,0.533,0.589,0,-6.14,1,0.0299,0.0405,0,0.111,0.351,140.049,4
616,"06qrC9Rnx3J6uaZszuiBT8","Nu Breed","Welcome to My House",465998,"Welcome to My House",1,"2020-12-02",1,0.721,0.448,8,-10.065,0,0.0288,0.419,0,0.0855,0.263,128.093,4
617,"1z6wl2rwKatfmza6usanWw","Travis Denning","After A Few",213493,"After A Few",1,"2019-01-18",1,0.617,0.849,10,-4.316,0,0.0355,0.0146,0,0.194,0.695,106.998,4
