"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
470,"1OsdbnuNCyIovULy0rVnOC","Duane Eddy","Peter Gunn",150866,"Especially for You",1,"2000-01-01",17,0.539,0.74,10,-7.315,1,0.0401,0.0829,0.893,0.399,0.726,123.83,4
471,"3EdqjSDHNVOEgo6XYqxwPh","Chuck Berry","No Particular Place To Go",162750,"St. Louis to Liverpool",3,"1964",15,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0916,0.98,129.237,4
472,"4yQUu82EFI8MG6SpI8MAbs","Electric Light Orchestra","Don't Bring Me Down",243373,"Discovery",9,"1979",12,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,4
473,"1tsWNtWxi7SVydMm2G1W6Z","Yvonne Elliman","If I Can't Have You - 2007 Remastered Version Saturday Night Fever",180586,"Saturday Night Fever [The Original Movie Soundtrack]",5,"1978-01-05",17,0.606,0.848,11,-4.509,1,0.0386,0.236,0,0.43,0.831,109.252,4
474,"34S5e4KcvhJX6vjHhStjj9","Lynyrd Skynyrd","What's Your Name",211360,"Street Survivors (Deluxe Edition)",1,"1977-10-17",23,0.625,0.582,7,-9.072,1,0.0281,0.422,8.91e-05,0.267,0.898,135.285,4
475,"1iW2ktyrQHNKZwFTvgP0Ta","Deep Purple","Burn - Remastered 2004",364933,"Burn (30th Anniversary Edition)",1,"1974-02-15",13,0.387,0.94,7,-6.192,1,0.0376,0.0155,0.023,0.327,0.582,98.533,4
476,"6LnjelBSl5xYpdfhfFTJbX","Grand Funk Railroad","Some Kind Of Wonderful",203253,"Greatest Hits: Grand Funk Railroad (Remastered)",4,"2006-01-01",14,0.846,0.721,2,-5.248,1,0.0494,0.163,0,0.194,0.638,121.417,4
477,"3yP0cohcr97BUNJcgvmSVg","Iggy Pop","The Passenger",284066,"Lust For Life",4,"1977-09-09",9,0.5,0.846,0,-8.098,1,0.0457,0.0797,0,0.241,0.738,134.937,4
478,"4ZmeD4yW8Ph8aJFpMZXrXA","The Velvet Underground","Sweet Jane",249133,"Loaded: The Fully Loaded Edition",2,"1970-09",33,0.625,0.564,2,-8.894,1,0.0273,0.0205,0,0.331,0.94,105.22,4
479,"16Mx4T5A6dUNqujPySQknh","Three Dog Night","Mama Told Me (Not To Come) - Single Version",198933,"It Ain't Easy",7,"1970-01-01",9,0.664,0.666,1,-13.873,1,0.0501,0.363,0.017,0.195,0.8,119.973,4
480,"0vDeTWoAooavG2zcCKHmI4","Bee Gees","More Than A Woman (2007 Remastered Saturday Night Fever LP Version)",197573,"Saturday Night Fever [The Original Movie Soundtrack]",4,"1978-01-05",17,0.6,0.708,7,-6.249,1,0.038,0.16,0.000139,0.446,0.693,106.167,4
481,"7JH6N7qstfxRhaB7PjiE9q","Herb Alpert & The Tijuana Brass","Tijuana Taxi",125920,"!!!Going Places!!!",1,"1965-10-01",12,0.776,0.572,5,-9.831,1,0.0462,0.615,0.528,0.041,0.894,101.088,4
482,"1amC7w78OwwC3EOyr7JDKE","Charles Wright & The Watts 103rd Street Rhythm Band","Do Your Thing - Remastered Mono Version",211053,"Together (Remastered & Expanded)",14,"2007-10-15",22,0.756,0.508,9,-15.955,1,0.126,0.076,0.000203,0.312,0.566,127.839,4
483,"0fJFBbpUxTwjhh1ScBQjeX","Sniff 'n' The Tears","Driver's Seat",240746,"Fickle Heart (Plus Two Bonus Cuts)",1,"1978",13,0.754,0.804,11,-7.189,0,0.0368,0.0186,0.0604,0.207,0.972,132.967,4
484,"1K183dBxdhpZmT1qDdJcB4","Blue Cheer","Rock Me Baby",262533,"Vincebus Eruptum",2,"1968-01-01",6,0.481,0.483,2,-11.318,1,0.0298,0.0312,0.206,0.114,0.434,98.149,1
485,"6clhKRH03Y0FWMTW3R1pHq","The Stooges","I Wanna Be Your Dog - 2005 Remaster",190440,"The Stooges (Deluxe Edition)",2,"2005-11-08",18,0.541,0.913,4,-8.03,1,0.0359,0.0681,0.0523,0.414,0.113,120.634,4
486,"0eEncOnmSHqnm1sgXsjUSA","Earth, Wind & Fire","September",215093,"The Best Of Earth, Wind & Fire Vol. 1",7,"1978-11-23",10,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
487,"4IU1RL4BKvFyXtbTwaHAvW","America","Ventura Highway",211386,"Homecoming",1,"1972-01-01",10,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,4
488,"4qWvbYbs0sBphGRCWXSmBi","Elton John","Bennie And The Jets - Remastered 2014",322548,"Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe)",3,"1973-10-05",52,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,4
489,"5XJ1J9QPxaOzdpkGxKU4lA","Blondie","Heart Of Glass [24-Bit Digitally Remastered 01]",350240,"Parallel Lines (Remastered)",10,"1978-09-01",16,0.662,0.633,9,-7.793,1,0.0433,0.0078,0.0233,0.0689,0.657,115.007,4
490,"0dqfvkVuQ8r5set92a42Yf","KISS","Sure Know Something",241506,"Dynasty (Remastered Version)",3,"1979-03-23",9,0.707,0.732,4,-6.292,0,0.0303,0.275,0,0.13,0.928,115.337,4
491,"7qVOasZcHa4faF1TqvPEKF","David Bowie","Fame - 2007 Remaster",260946,"Young Americans (2007 Remaster)",8,"1975-03-07",11,0.628,0.568,10,-10.695,1,0.14,0.228,0.0183,0.0906,0.61,191.404,4
492,"6JJ8fxjfYYnxn8KzgOFOpH","The Rolling Stones","Time Is On My Side - Mono Version 1 / Organ Intro",172693,"12 X 5 (Remastered)",4,"1964-10-17",12,0.23,0.844,4,-7.577,1,0.18,0.344,0,0.0715,0.404,217.578,3
493,"5ZBeML7Lf3FMEVviTyvi8l","The Beatles","Twist And Shout - Remastered 2009",155226,"Please Please Me (Remastered)",14,"1963-03-22",14,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4
494,"2SI4a1GvmwnmbP0pXTr1GK","Donna Summer","On The Radio",245120,"The Journey: The Very Best Of Donna Summer",14,"2004-01-01",27,0.725,0.678,4,-7.935,0,0.0335,0.336,0,0.0842,0.701,127.539,4
495,"7aUAjYYt8KKuyQ1jbOLe9z","Foreigner","Women",204560,"Head Games",3,"1979-09-10",11,0.595,0.829,11,-7.407,0,0.0369,0.236,8.26e-06,0.376,0.737,154.101,4
496,"4Jp5pt7xrG2DLkUtUtqhzl","Grateful Dead","Sugar Magnolia - 2001 Remaster",197360,"American Beauty",3,"1970-06-01",10,0.598,0.563,1,-10.659,0,0.0458,0.175,2.63e-06,0.117,0.6,154.626,4
497,"6nrQ1mnW9kwQiqtJ0omcUR","Peter Frampton","Baby, I Love Your Way",281066,"Frampton Comes Alive! - 25th Anniversary Deluxe Edition (Remastered)",10,"1976",18,0.472,0.792,7,-5.732,1,0.0316,0.469,2.83e-05,0.735,0.437,146.02,4
498,"2xd6cDxeZw8Bww12TQtcku","The Who","Behind Blue Eyes",221426,"Who's Next (Deluxe Edition)",8,"1971-08-14",29,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4
499,"2TEW9YkQDKRHUxCHbEn0Gk","Paul McCartney","Live And Let Die",194826,"Live And Let Die (Soundtrack)",1,"1973",14,0.356,0.479,7,-11.513,1,0.0632,0.093,0.000158,0.291,0.208,152.563,4
500,"37neU3YM4yysrailQPlMl6","Boston","Smokin'",261386,"Boston",5,"1976",8,0.197,0.798,2,-7.334,1,0.0656,0.000545,0.414,0.187,0.525,175.068,4
501,"5wIxMTfyrSEx4w1MxaM96c","Chris Kenner","I Like It Like That",117600,"Full Metal Jacket (Original Motion Picture Soundtrack)",5,"1987-08-04",15,0.59,0.568,5,-11.295,1,0.0805,0.832,0,0.272,0.777,144.572,4
502,"3K68JyPFh5fV8bdWesIqdb","Dolly Parton","Islands in the Stream",249106,"Dolly Parton - Tour Edition",63,"1973",80,0.597,0.466,8,-9.818,1,0.035,0.675,0,0.0688,0.7,203.999,4
503,"06gTVqkKtNoiylgTXGMxyq","Steam","Na Na Hey Hey Kiss Him Goodbye",247160,"Platinum Masters",32,"2012-09-04",106,0.673,0.71,10,-10.782,0,0.0361,0.00383,0.000193,0.214,0.363,115.512,4
504,"5l3LNFgIk7haCBq43tvQh5","Little Anthony","Shimmy Shimmy, Ko-Ko-Bop",127294,"Shimmy Shimmy, Ko-Ko-Bop",1,"2013-05-16",1,0.711,0.387,7,-15.053,0,0.037,0.543,0,0.552,0.847,115.863,4
505,"49MHCPzvMLXhRjDantBMVH","Billy Joel","Just the Way You Are",290573,"The Stranger (Legacy Edition)",3,"1977",21,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,4
506,"36dglrAWrxRGLzoqTQ8zfR","Cream","Badge",167840,"Goodbye (Remastered)",4,"1969-03-01",6,0.592,0.586,7,-14.311,1,0.0399,0.47,0.000127,0.0831,0.722,105.989,4
507,"4RpSnz7bmzI8fFNnLSiNB7","Queen","Somebody To Love - Remastered 2011",296480,"A Day At The Races (Deluxe Edition 2011 Remaster)",6,"1976-12-10",15,0.461,0.69,8,-6.958,1,0.0611,0.169,1.01e-06,0.113,0.353,110.915,3
508,"3KhF2YiNpJvGpfiCW45R6D","Van Halen","Runnin' with the Devil - 2015 Remaster",214960,"Van Halen (Remastered)",1,"1978-02-10",11,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,4
509,"4iIU7YoqElLJa6gNx9mDx2","ZZ Top","I Thank You",204133,"Deguello",1,"1979-11-08",10,0.799,0.524,7,-12.439,1,0.0489,0.395,1.42e-06,0.124,0.791,110.441,4
510,"3Bde6EhH6Mq5XuwEFqVOHU","Creedence Clearwater Revival","Down On The Corner",166280,"Willy And The Poor Boys (40th Anniversary Edition)",1,"1969-11-02",13,0.853,0.536,0,-9.165,1,0.0873,0.599,0.00176,0.0701,0.874,108.161,4
511,"5SZ6zX4rOrEQferfFC2MfP","Aerosmith","Walk This Way",220400,"Toys In The Attic",4,"1975-04-08",9,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4
512,"5usNPz6U1acDrkUYekGYDY","The Crystals","Then He Kissed Me",158853,"Wall of Sound: The Very Best of Phil Spector 1961-1966",4,"2011-02-22",19,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33e-05,0.207,0.626,135.917,4
513,"74lwRyZECS8PQOCYyHKje4","Santana","No One to Depend On",331333,"Santana III - Legacy Edition",2,"1971",24,0.576,0.69,0,-10.955,1,0.039,0.0538,0.0179,0.127,0.716,111.03,4
514,"3BQHpFgAp4l80e1XslIjNI","The Beatles","Yesterday - Remastered 2009",125666,"Help! (Remastered)",13,"1965-08-06",14,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,4
515,"4wkMbcxl87x6p8Bhrv1wKC","Black Sabbath","Wheels of Confusion/The Straightener",467929,"Black Sabbath Vol. 4 (Remastered)",1,"1972-09-25",10,0.268,0.665,11,-11.24,0,0.0416,0.000412,1.25e-05,0.0744,0.532,117.73,4
516,"3dzW0SoVNyJTWWJimX8stj","The Zombies","She's Not There",145293,"Begin Here",7,"1965-03-01",14,0.523,0.803,4,-5.189,0,0.045,0.579,0,0.0948,0.898,132.316,4
517,"1Llas2wNRYI0mvxbyOwTaz","Neil Diamond","Soliltary Man",154066,"The Bang Years 1966-1968 (The 23 Original Mono Recordings)",1,"1968",23,0.529,0.641,4,-5.3,0,0.03,0.209,7.12e-05,0.192,0.86,78.69,4
518,"2R3E4xKmy7lyieBKONkIMT","TOTO","99",316053,"Hydra",3,"1979-10-01",8,0.482,0.471,10,-13.873,0,0.0334,0.181,0.00167,0.112,0.342,88.557,4
519,"6Ac4NVYYl2U73QiTt11ZKd","Blue Swede","Hooked On A Feeling",172866,"Hooked On A Feeling",1,"1973-04-01",1,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
520,"4KsakXCO9XXOYKLn15rt7y","The Runaways","You Drive Me Wild",201680,"The Runaways",2,"1976",10,0.507,0.782,4,-9.156,1,0.0856,0.00804,0.000198,0.613,0.537,134.218,4
521,"1XDgeeNIbwXobo7EkcLa2u","Supertramp","Give A Little Bit",248173,"Even In The Quietest Moments (Remastered)",1,"1977-01-01",7,0.533,0.822,2,-5.419,1,0.0474,0.0637,0.00795,0.259,0.463,91.353,4
522,"08uLCO6hhCKm9lFOuxog8W","Bachman-Turner Overdrive","Roll On Down The Highway",239800,"Not Fragile",3,"1974",9,0.466,0.828,7,-11.991,1,0.0284,0.00315,0.0106,0.301,0.87,138.935,4
523,"4KpVB1AzRjvhxeinygrVD6","Linda Scott","I've Told Every Little Star",138040,"Starlight Starbright",6,"2014-10-01",12,0.677,0.621,3,-5.663,1,0.0277,0.734,6.19e-05,0.191,0.942,118.349,4
524,"1AIGp3gpj1NXJvh3engmUQ","Brownsville Station","Smokin' in the Boy's Room",176453,"Yeah! (US Internet Release)",10,"1973",10,0.575,0.756,2,-9.414,1,0.0544,0.735,0.0401,0.0755,0.844,127.434,4
525,"4S0Y4cMxevgAPhy7CwAFYT","Rod Stewart","I Don't Want to Talk About It - 2009 Remaster",292266,"Atlantic Crossing (Deluxe Edition)",6,"1975",25,0.479,0.282,3,-18.292,1,0.0288,0.766,0.00992,0.288,0.399,134.993,4
526,"5QtyIiOKyiXBxjxFUOALXh","Kool & The Gang","Ladies Night",385506,"Ladies' Night",1,"1979-01-01",6,0.657,0.447,9,-15.75,1,0.143,0.151,2.15e-05,0.0432,0.917,111.815,4
527,"53ZTsgVvvKAJvZQVtnxfgK","Barry White","Just The Way You Are",431040,"The Man",6,"1978-09-22",7,0.489,0.327,9,-14.833,1,0.0449,0.171,0.000348,0.102,0.303,74.013,4
528,"5UGKTGGLbByq5LHqXdpAAX","Chris Barber","Petite Fleur",164200,"Trad Mad! - The Pye Trad-Jazz Anthology 1956-1963",16,"2002-01-01",77,0.711,0.213,8,-10.25,0,0.0362,0.945,0.76,0.141,0.461,112.27,4
529,"2lCxWWFt9fgj8wdBYQNkyq","Jim Croce","Time In A Bottle",148586,"You Don't Mess Around With Jim",8,"1972",12,0.536,0.157,2,-16.838,1,0.0374,0.888,0,0.108,0.587,133.745,3
530,"51FpzuGkRYXFgsE2zXt9av","Percy Sledge","When a Man Loves a Woman",173866,"When a Man Loves a Woman",1,"1966",11,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,3
531,"0pDxbvUwGPxPukxA08DfvP","The Police","Can't Stand Losing You - Remastered 2003",178760,"Outlandos D'Amour (Remastered)",6,"1978-11-02",10,0.737,0.789,2,-5.299,0,0.3,0.0701,0.000933,0.0518,0.891,141.969,4
532,"7CdBVIbqGBw8MRok7Yeb9r","Canned Heat","Goin' Up The Country",169560,"Living The Blues",4,"1969-01-01",10,0.628,0.356,10,-12.471,1,0.0386,0.932,0.000615,0.116,0.605,80.211,4
533,"7FwBmvb8mmyRbwyXNeRqcH","Ike Turner","Rocket 88",169639,"Rhythm Rockin' Blues",1,"2015-07-01",21,0.542,0.342,10,-15.933,1,0.0543,0.793,0.00905,0.061,0.875,78.309,4
534,"5GjPQ0eI7AgmOnADn1EO6Q","The Beatles","Eleanor Rigby - Remastered 2009",126533,"Revolver (Remastered)",2,"1966-08-05",14,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,4
535,"7zq8QgoQuRkBxFM6goTF91","Wilbert Harrison","Kansas City",163746,"Let's Work Together",3,"1969",14,0.536,0.873,1,-5.527,1,0.0464,0.574,0,0.182,0.872,118.643,4
536,"3KzgdYUlqV6TOG7JCmx2Wg","Bobby Darin","Beyond the Sea",172480,"That's All",2,"1959",12,0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.569,136.483,4
537,"5JASqWjSp88ldQGEwoG2DJ","Them","Mystic Eyes",167546,"The Angry Young Them",1,"1965",14,0.401,0.791,9,-9.826,1,0.0493,2.87e-05,0.0288,0.132,0.541,120.936,4
538,"7IX2e7pEShera9T1QIMvi7","Bread","Baby I'm-a Want You",150706,"Baby I'm-a Want You",2,"1972",12,0.613,0.289,8,-16.529,1,0.0305,0.743,1.57e-06,0.0617,0.553,144.188,4
539,"39DSvayPtd1mLyc1Sdxgxw","Neil Sedaka","Breaking Up Is Hard to Do - Remastered",137440,"The Very Best Of Neil Sedaka",10,"2001-08-06",14,0.743,0.648,8,-8.773,0,0.0381,0.609,0,0.0611,0.97,116.37,4
540,"6ztstiyZL6FXzh4aG46ZPD","Earth, Wind & Fire","Boogie Wonderland",288293,"I Am",5,"1979-06",9,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4
541,"2M3OVvigcmanSnRq1sdlVE","Roy Orbison","Crying",166466,"Crying",1,"1962",16,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,4
542,"6JZSm9hFMXqXZPqzu0wrvw","Girlschool","Nothing to Lose",270533,"Demolition",5,"1980",19,0.276,0.944,7,-7.296,1,0.15,0.000668,0.034,0.428,0.259,154.473,4
543,"5UCcfmuRD2N2G0fhJVk2KQ","Three Dog Night","One - Single Version",183493,"The Collection",8,"2003-01-01",17,0.567,0.433,5,-12.917,0,0.0337,0.134,3.74e-05,0.11,0.43,124.032,4
544,"3WLEVNohakzZmMpN5W7mHK","Herb Alpert & The Tijuana Brass","Zorba The Greek",264853,"!!!Going Places!!!",12,"1965-10-01",12,0.531,0.642,5,-12.702,1,0.323,0.154,0.279,0.0584,0.192,82.107,4
545,"1DLRkp0qE8cui1o94OcOCx","Creedence Clearwater Revival","Lookin' Out My Back Door",152453,"Cosmo's Factory (40th Anniversary Edition)",5,"1970-07-25",14,0.752,0.654,10,-6.347,1,0.0411,0.179,0.00322,0.097,0.842,105.311,4
546,"4cEBxoFzTOLjdzBXBwsRJ7","The Everly Brothers","Bye-Bye Love",135825,"The Everly Brothers",1,"2013-10-04",12,0.545,0.564,9,-6.924,1,0.0505,0.596,0,0.0994,0.919,171.509,4
547,"6cYSSiMroBAZj6dFxSlwVY","Chuck Berry","Maybellene - Single Version",139933,"After School Session",15,"1957",15,0.768,0.851,10,-6.935,0,0.0959,0.829,0,0.131,0.775,117.523,4
548,"20wbR4HxNaR4gWjMLQvUp2","The Monkees","Last Train to Clarksville - Original Stereo Version; 2006 Remaster",164093,"The Monkees (Deluxe Edition)",7,"1966-10-10",29,0.239,0.618,0,-8.464,1,0.033,0.0305,0,0.721,0.683,197.499,4
549,"6mXG9gssLzhnVWtq6UNu5J","Aretha Franklin","Chain of Fools",262333,"Lady Soul (With Bonus Selections)",11,"1968-01-22",14,0.688,0.546,1,-8.421,1,0.0622,0.63,5.93e-06,0.201,0.555,117.852,4
550,"2AxCeJ6PSsBYiTckM0HLY7","Jimi Hendrix","Voodoo Child (Slight Return)",313373,"Electric Ladyland",16,"1968-10-25",16,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4
551,"1XunTmhOcj3xwh4b8P3isX","Elvis Presley","It's Now or Never",194600,"Elvis 30 #1 Hits",15,"2002-09-24",31,0.643,0.491,4,-9.312,1,0.0344,0.642,0.00972,0.286,0.753,126.399,4
552,"5slaZgcjvLUXmL2f8UZfnv","Little Richard","Rip It Up",144360,"Here's Little Richard [Remastered & Expanded]",10,"1957-03",15,0.897,0.602,5,-5.858,1,0.0586,0.647,2.47e-06,0.026,0.969,96.051,4
553,"6gQZKkphKIMxZgca5r7ImA","Charles Wright & The Watts 103rd Street Rhythm Band","Express Yourself - Remastered Version",229653,"Express Yourself (Remastered & Expanded)",4,"2007-10-22",17,0.461,0.818,8,-8.482,1,0.125,0.305,0,0.266,0.721,92.305,4
554,"5tLl8ax2Ogu99ZjsUsh4cg","Marvin Gaye","Let's Get It On",291360,"Let's Get It On (Reissue)",1,"1973-08-28",8,0.541,0.647,3,-9.715,1,0.0599,0.0948,4.3e-06,0.0576,0.642,168.809,4
555,"2HCaIYjkvWSZzaSKUoOh3d","The Byrds","Mr. Tambourine Man",149466,"Mr. Tambourine Man",1,"1965-06-21",18,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,4
556,"4cBLhCvT2B2txxSiz8bng5","James Brown","Out Of Sight - Single Version",142200,"Out Of Sight",1,"1968-01-01",12,0.735,0.438,3,-11.513,1,0.0399,0.669,0.000446,0.11,0.876,128.399,4
557,"1fQxtJ2yrBn6l20VVuGuJF","Bob Marley & The Wailers","Exodus",460226,"Exodus (Deluxe Edition)",5,"1977-01-01",25,0.869,0.75,7,-8.6,1,0.048,0.0311,0.0049,0.163,0.961,132.844,4
558,"6YffUZJ2R06kyxyK6onezL","Johnny Cash","Ring of Fire",158426,"Ring Of Fire: The Best Of Johnny Cash",1,"1963-08-06",12,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,4
559,"4g8ZUOxhPMXN5wVSP7gCau","The Edgar Winter Group","Frankenstein",284293,"They Only Come Out At Night",10,"1972-05-09",10,0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,4
560,"0VE4ayVlGs5DBoqOdgJ0Zv","Ritchie Valens","Donna - Single Version",150973,"Ritchie Valens",4,"1959",12,0.472,0.225,5,-12.581,1,0.0263,0.864,0,0.111,0.29,100.299,3
561,"1k1Bqnv2R0uJXQN4u6LKYt","Bill Withers","Ain't No Sunshine",125093,"Just As I Am",2,"1971-05-01",12,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,4
562,"1TJyjAa6rHkEZZpRS41rUp","The Rolling Stones","Angie - 2020",272173,"Goats Head Soup (Deluxe)",5,"2020-09-04",37,0.441,0.488,0,-6.404,1,0.0307,0.171,2.24e-05,0.112,0.397,136.956,4
563,"78His8pbKjbDQF7aX5asgv","Boney M.","Rivers of Babylon",261266,"Nightflight to Venus",6,"1978",12,0.729,0.851,7,-7.033,1,0.0362,0.13,0.000912,0.443,0.741,115.118,4
564,"7oOOI85fVQvVnK5ynNMdW7","Michael Jackson","Rock with You - Single Version",220626,"Off the Wall",2,"1979-08-10",10,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,4
565,"1H8LatUNRe9frL7zYMmXNQ","Scorpions","Is There Anybody There?",237973,"Lovedrive",6,"1979-02-25",8,0.62,0.597,4,-11.11,0,0.0391,0.0197,0.000125,0.0431,0.961,135.916,4
566,"6zeWfgymg7GMKRaKbpi0PX","ABBA","Fernando",252960,"Arrival",11,"1976-10-11",12,0.354,0.535,9,-8.876,1,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,4
567,"46PzYzseHf3mSdkTMd8sgC","The Mamas & The Papas","Monday, Monday - Single Version",205266,"If You Can Believe Your Eyes And Ears",1,"1966-03",12,0.493,0.467,1,-11.183,1,0.0289,0.757,0,0.388,0.731,110.553,4
568,"2mWC65WOZSBZnaacXaYoBR","Thin Lizzy","Cowboy Song",314440,"Jailbreak (Deluxe Edition)",8,"1976",20,0.543,0.672,8,-9.469,1,0.121,0.238,0.00418,0.309,0.493,134.302,4
569,"3KiexfmhxHvG5IgAElmTkd","The Beatles","I Saw Her Standing There - Remastered 2009",173946,"Please Please Me (Remastered)",1,"1963-03-22",14,0.491,0.801,4,-9.835,1,0.0361,0.27,0,0.0665,0.971,160.109,4
570,"7I8jLeFRAZKvRyPBeVTpf0","Carpenters","Sing",198760,"Now & Then",1,"1973-01-01",15,0.506,0.28,3,-16.651,1,0.0397,0.909,0.000311,0.164,0.316,139.846,4
571,"5Qkixf9OjJp5a4XphaONKO","Elvis Presley","Surrender",112226,"Elvis 30 #1 Hits",18,"2002-09-24",31,0.454,0.666,3,-8.193,1,0.0379,0.758,2.89e-05,0.275,0.894,82.61,4
572,"1lqMLr9Wj7SM2F9AikGcxN","Bob Dylan","Hurricane",512732,"Desire",1,"1976-01-16",9,0.509,0.827,0,-7.715,1,0.0782,0.0409,0,0.12,0.743,135.601,4
573,"3DZ11M7LSpVQzYHnFx3i95","Leo Sayer","You Make Me Feel Like Dancing",221306,"Endless Flight",2,"1976",10,0.734,0.731,8,-5.24,0,0.0473,0.0784,0,0.108,0.705,96.071,4
574,"1bxhyiGlRMaMqtf25qxnvG","Frankie Valli & The Four Seasons","Sherry",153106,"The Classic Albums Box",12,"2014-06-27",199,0.695,0.383,0,-11.879,1,0.0442,0.567,0,0.0577,0.731,117.413,4
575,"6HAan34oqoS4KF1UmHj770","Creedence Clearwater Revival","Long As I Can See The Light",210866,"Cosmo's Factory (40th Anniversary Edition)",11,"1970-07-25",14,0.685,0.403,11,-6.921,1,0.0409,0.371,0.00025,0.0687,0.542,63.87,4
576,"1KlGMvdrwAks29kzrqMZd3","The Runaways","Is It Day Or Night?",165240,"The Runaways",3,"1976",10,0.593,0.659,0,-11.388,1,0.0371,0.0329,0.00753,0.084,0.567,143.3,4
577,"5aPj4JAtKbDl8vRtvQ9fHu","Santana","Jingo",261066,"Santana (Legacy Edition)",5,"1969",25,0.491,0.482,7,-14.478,1,0.0641,0.406,0.661,0.172,0.593,126.797,4
578,"4Kj7BJGxHXqNiAGXVD2xAH","Wilson Pickett","Funky Broadway",156893,"The Sound of Wilson Pickett",2,"1967",11,0.705,0.349,9,-16.017,1,0.0411,0.0702,0.00181,0.0786,0.95,121.064,4
579,"4OJFkrRQqol4FsPesF8eu4","Chicago","Saturday in the Park - 2002 Remaster",235666,"Chicago V (Expanded & Remastered)",7,"1972-07-10",13,0.67,0.763,7,-6.864,1,0.0341,0.155,0,0.0799,0.61,114.398,4
580,"7tWtVpm7W03b1fpyH5umdv","The Platters","Smoke Gets in Your Eyes",162680,"Smoke Gets in Your Eyes (Mercury Singles 1958 - 1960)",5,"2012-10-03",18,0.293,0.286,3,-11.086,1,0.0293,0.919,1.72e-06,0.0928,0.316,113.75,4
581,"4U2b99X9hSSDjPbHCpIeJj","Fats Domino","Ain't That A Shame? - Remastered 2002",150600,"The Fats Domino Jukebox: 20 Greatest Hits The Way You Originally Heard Them",4,"2002-01-01",20,0.54,0.389,4,-7.212,1,0.0345,0.757,1.22e-05,0.0836,0.954,121.288,4
582,"5ga6O7iJ6pV6bKuTwwKwbl","B.B. King","Please Love Me",171733,"Singin' the Blues",1,"1956",20,0.484,0.864,10,-3.626,0,0.0349,0.546,0,0.0546,0.692,104.286,4
583,"3Sg5yX5o5bU0HXanffFops","Bruce Channel","Hey Baby",143240,"Dirty Dancing (Legacy Edition)",6,"2007-04-27",27,0.637,0.582,9,-7.119,1,0.0382,0.433,0,0.345,0.665,130.098,4
584,"3B0ms7Xlxl16tRztKHpcu9","Seals and Crofts","Summer Breeze",205480,"Summer Breeze",4,"1972",10,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,4
585,"1mgeyxFejjnPiWMzJgOWUB","Bo Diddley","I'm A Man",163268,"Bo Diddley",1,"2013-10-05",12,0.491,0.736,0,-8.796,1,0.0914,0.376,0,0.209,0.75,84.71,4
586,"3eajzrohXKD4WW393kRmDp","Lawrence Welk","Calcutta",136000,"The Best Of Lawrence Welk",3,"1995-01-01",20,0.479,0.52,7,-12.423,1,0.0257,0.833,0.911,0.208,0.96,82.024,4
587,"2f0P7iELCvAlV8j6Z3rGDE","Ted Nugent","Stranglehold",503066,"Ted Nugent",1,"1975",13,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,4
