"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
496,"0zxp4B7LQvLiPyZShvFJWx","Swizznife","Replace You",167240,"Replace You",1,"2021-02-12",1,0.784,0.73,9,-6.362,1,0.149,0.1,3.03e-06,0.114,0.615,115.976,4
497,"1SNiXDwSilLujcYdvfqVpT","The Chainsmokers","Call You Mine",217653,"World War Joy...Takeaway",2,"2019-07-24",5,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,4
498,"6oJ6le65B3SEqPwMRNXWjY","Kygo","Higher Love",228267,"Higher Love",1,"2019-06-28",1,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4
499,"691df0fYjhhszUgQH3FGvP","SAINt JHN","94 Bentley",169405,"Ghetto Lenny's Love Songs",6,"2019-08-23",14,0.706,0.558,7,-5.253,1,0.0525,0.0792,0,0.162,0.212,112.975,4
500,"4GBSbuHcHr0bd7QrFvFfL1","Aiba","Langsom",159725,"Langsom",1,"2020-10-30",2,0.845,0.544,11,-4.849,0,0.0407,0.496,1.12e-06,0.218,0.513,110.048,4
501,"2mt1IqcFyY1zmYZT8Q3xw9","blackbear","hot girl bummer",188343,"everything means nothing",1,"2020-08-21",12,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,1
502,"4aaEROAXVunrYjS556YxAn","2smokeyy","Corn",201398,"Corn",1,"2021-01-24",1,0.818,0.43,5,-8.516,0,0.386,0.163,0,0.572,0.862,143.064,4
503,"7cgu4JBW3hq1GwTM1ilkKQ","Tove Lo","Talking Body",238426,"Queen Of The Clouds",4,"2014-09-24",18,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,4
504,"0jdny0dhgjUwoIp5GkqEaA","Kesha","Praying",230266,"Rainbow",5,"2017-08-11",14,0.543,0.39,10,-7.202,1,0.0322,0.489,0,0.111,0.303,73.415,4
505,"3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'",211560,"Chosen",4,"2017-12-08",7,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
506,"4JQSMg83F8qYwSBt5xOXsQ","Rihanna","Diamonds",225146,"Unapologetic (Deluxe)",2,"2012-12-10",17,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,4
507,"4jPy3l0RUwlUI9T5XHBW2m","24kGoldn","Mood (feat. iann dior)",140533,"El Dorado",13,"2021-03-26",13,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
508,"1m0UFnuTktOkksvjbF9z0m","Vegedream","Ramenez la coupe à la maison",235555,"Marchand de sable",15,"2018-07-20",15,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,4
509,"6MreoQf8oixWI2xRcw3Fv1","Lil Wayne","Mirror",228093,"Tha Carter IV (Deluxe)",17,"2011-01-01",18,0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,4
510,"4Mn7drEA6tGUvWsdcpBIlY","Rasheeda","We Ready",248267,"A Ghetto Dream",3,"2002",17,0.782,0.577,6,-6.054,0,0.14,0.0566,0,0.0546,0.82,150.046,4
511,"70ATm56tH7OrQ1zurYssz0","Dr. Dre","I Need A Doctor",283733,"I Need A Doctor",1,"2011-02-01",1,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,4
512,"1Ompa5IZ50OseA9MNblugl","Ylva","Urettferdig",239852,"Urettferdig",1,"2017-09-08",1,0.552,0.271,7,-8.903,0,0.0869,0.923,0,0.211,0.339,104.987,4
513,"5L79aNYCTKiZq7vaOElXYj","Phillip Phillips","Gone, Gone, Gone",209693,"The World From The Side Of The Moon (Deluxe)",3,"2013-01-01",18,0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,4
514,"052vSBPxqdmYRDlkSPiavc","Melanie Martinez","Cry Baby",239080,"Cry Baby (Deluxe Edition)",1,"2015-08-14",16,0.686,0.691,5,-4.616,0,0.0371,0.257,0,0.145,0.477,95.046,4
515,"4laAKIq9ZxBCwf99rauPYb","Becky Hill","Remember",160766,"Remember",1,"2021-06-18",1,0.612,0.862,8,-2.903,1,0.037,0.041,0,0.0907,0.354,123.849,4
516,"0awuNCj9gwJEM0seER22DW","Clinton Kane","CHICKEN TENDIES",196844,"CHICKEN TENDIES",1,"2021-02-19",3,0.57,0.689,7,-6.242,1,0.147,0.358,0,0.0819,0.568,100.087,4
517,"27NV2KxoQ8WuLMqlTDI61F","The Weeknd","Often - Kygo Remix",234400,"Often (Kygo Remix)",1,"2015-04-07",1,0.523,0.491,7,-9.876,0,0.0491,0.123,0,0.331,0.408,80.156,4
518,"5TdbSCRdrZDC8yK19l7fou","Justus Bennetts","Insomniac",130979,"Insomniac",1,"2021-08-03",1,0.713,0.871,1,-4.022,1,0.174,0.112,0,0.151,0.895,76.492,4
519,"42qyIv3pi1QzNj8zUB8oyT","Justus Bennetts","Replace You",138053,"Replace You",1,"2021-03-02",1,0.718,0.769,8,-4.019,0,0.0758,0.334,0,0.218,0.864,113.035,4
520,"5InWRmnfgjVwQWoXHNBATu","Cher Lloyd","Want U Back",214013,"Sticks & Stones",2,"2011-11-07",10,0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,4
521,"04k0QThdHEp7kg3FpXVh0Q","El Papi","Sju Fjell",178171,"Sju Fjell",1,"2021-02-12",1,0.782,0.647,1,-4.05,1,0.0729,0.358,0,0.252,0.378,124.013,4
522,"7iDa6hUg2VgEL1o1HjmfBn","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870,"All Your Fault: Pt. 2",6,"2017-08-11",6,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
523,"5JCi3pyggvk4B0yd0BK3ow","Tove Lo","Stay High - Habits Remix",258386,"Queen Of The Clouds",17,"2014-09-24",18,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4
524,"6zDs6zI94L761vd0cVScTT","American Authors","I'm Born To Run",206920,"What We Live For",2,"2016-07-01",12,0.62,0.93,8,-5.615,1,0.0486,0.0662,0,0.0788,0.675,126.041,4
525,"19uho7noXqrSJk5d0MxPHy","LZ7","Two Left Feet",175666,"Home",10,"2016-05-27",13,0.574,0.797,7,-5.792,0,0.0766,0.00116,0,0.644,0.599,127.988,4
526,"6cREm4bV7V79Yxdilx9HDo","Timeflies","Once In a While",215160,"Once In a While",1,"2016-03-18",1,0.786,0.687,0,-5.914,1,0.141,0.00758,0,0.619,0.345,105.021,4
527,"1eq1wUnLVLg4pdEfx9kajC","Adele","Rolling in the Deep",228093,"21",1,"2011-01-19",11,0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4
528,"3GCL1PydwsLodcpv0Ll1ch","Taylor Swift","You Belong With Me",231133,"Fearless",6,"2008-11-11",13,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,4
529,"60c0p6GGnuwdKcQnmuM2zC","Hannah Montana","I'll Always Remember You",233333,"Hannah Montana Forever",5,"2010-01-01",11,0.418,0.721,8,-2.736,1,0.0383,0.0486,0,0.0984,0.233,144.063,4
530,"27jdUE1EYDSXZqhjuNxLem","Coldplay","Magic",285014,"Magic",1,"2014-03-03",1,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4
531,"2BszaBoypJVW9PodUnsqih","Elias","Revolution",260813,"Warcry",6,"2015-11-06",6,0.299,0.495,4,-7.486,0,0.04,0.00546,1.06e-05,0.354,0.172,65.357,4
532,"6CDzDgIUqeDY5g8ujExx2f","Glass Animals","Heat Waves",238805,"Heat Waves",1,"2020-06-29",1,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
533,"5hUYsaOyMY32yjRXeuQwGj","Lil Wayne","Mirror",228093,"Tha Carter IV (Complete Edition)",17,"2011-08-29",21,0.328,0.622,5,-7.291,0,0.0866,0.858,0,0.104,0.401,74.267,4
534,"4b4c0oH7PtrPsI86drzgFs","The Wanted","Chasing The Sun",198800,"The Wanted (Special Edition)",2,"2012-01-01",10,0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,4
535,"7xkQdy0cy5ymoWT7nedvLz","Jason Derulo","Whatcha Say",221253,"Jason Derulo (International)",1,"2010-02-26",10,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,4
536,"4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister",216773,"Save Me, San Francisco (Golden Gate Edition)",2,"2010-12-01",19,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4
537,"1MFD6gdVDjFFMM8ItH9ZhI","Macklemore & Ryan Lewis","White Walls (feat. ScHoolboy Q & Hollis)",220319,"The Heist (Deluxe Edition)",9,"2012-10-09",18,0.768,0.782,7,-5.545,1,0.141,0.0545,0,0.338,0.842,116.492,4
538,"2V4bv1fNWfTcyRJKmej6Sj","Mike Posner","Cooler Than Me - Single Mix",213293,"31 Minutes to Takeoff",4,"2010-08-09",12,0.768,0.82,7,-4.63,0,0.0474,0.179,0,0.689,0.625,129.965,4
539,"28GUjBGqZVcAV4PHSYzkj2","B.o.B","So Good",213253,"Strange Clouds",6,"2012-04-27",15,0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,4
540,"0HPD5WQqrq7wPWR7P7Dw1i","Kesha","TiK ToK",199693,"Animal (Expanded Edition)",2,"2010-01-01",18,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
541,"0Dc7J9VPV4eOInoxUiZrsL","Jeremih","Don't Tell 'Em",266840,"Late Nights: The Album",12,"2015-12-04",15,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,4
542,"0hP4gyXuCEA0253P8LnXfw","Timeflies","Monsters",225293,"After Hours (Deluxe)",8,"2014-01-01",14,0.612,0.765,1,-3.909,1,0.0984,0.0195,0,0.039,0.534,88.262,4
543,"6j7hih15xG2cdYwIJnQXsq","Gavin DeGraw","Not Over You",218520,"Sweeter",2,"2011-09-16",10,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,4
544,"0yQw3d0iQDjMrxaVHFv77J","B.o.B","Strange Clouds (feat. Lil Wayne)",226293,"Strange Clouds",5,"2012-04-27",15,0.531,0.665,8,-6.672,0,0.286,0.0607,0,0.131,0.8,73.726,4
545,"7a86XRg84qjasly9f6bPSD","fun.","We Are Young (feat. Janelle Monáe)",250626,"Some Nights",3,"2012-02-21",12,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4
546,"0CokSRCu5hZgPxcZBaEzVE","Macklemore","Glorious (feat. Skylar Grey)",220454,"GEMINI",2,"2017-09-22",16,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,4
547,"3jlbL2OTD5YmIunYzgQTAN","T.I.","Live Your Life",338853,"Paper Trail",5,"2008-09-07",16,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,4
548,"77ZdAoTHYoF6Umo76HFD4m","Gym Class Heroes","The Fighter (feat. Ryan Tedder)",228533,"The Papercut Chronicles II",10,"2011-11-11",11,0.592,0.926,7,-3.469,1,0.126,0.0775,0,0.187,0.432,99.018,4
549,"16Ewo7JVhuAUdEKozIQEgT","Jason Derulo","The Other Side",226986,"Tattoos (Deluxe Edition)",1,"2013-09-10",15,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,4
550,"2qPUnoasNe4Ep43emVXEig","Travie McCoy","Billionaire (feat. Bruno Mars)",211160,"Lazarus",3,"2010-06-07",10,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
551,"1PSBzsahR2AKwLJgx8ehBj","Machine Gun Kelly","Bad Things (with Camila Cabello)",239293,"bloom",10,"2017-05-12",13,0.697,0.691,2,-4.757,1,0.146,0.214,0,0.185,0.305,137.853,4
552,"5sNESr6pQfIhL3krM8CtZn","JAY-Z","Numb / Encore",205733,"Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course",1,"2004-11-30",6,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,4
553,"3ZdJffjzJWFimSQyxgGIxN","Nelly","Just A Dream",237800,"5.0",4,"2010-11-12",12,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,4
554,"5XY2LEP0uEeUuDMVNdNTI8","MKTO","Goodbye Song",231933,"MKTO",11,"2012",11,0.717,0.857,0,-5.222,1,0.0808,0.0526,0,0.0582,0.739,99.019,4
555,"0WCiI0ddWiu5F2kSHgfw5S","Kesha","Take It Off",215200,"Animal (Expanded Edition)",3,"2010-01-01",18,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,4
556,"2HzfRSfCogBSsgW2CckVA2","Luke Christopher","Lot to Learn",248386,"TMRWFRVR",15,"2017-07-28",15,0.422,0.852,6,-3.546,1,0.208,0.0845,0,0.0687,0.666,82.914,4
557,"4vVTI94F9uJ8lHNDWKv0i2","Sean Kingston","Eenie Meenie",201946,"Eenie Meenie",1,"2010-03-23",1,0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,4
558,"4RCWB3V8V0dignt99LZ8vH","Plain White T's","Hey There Delilah",232533,"All That We Needed",13,"2005-01-01",13,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4
559,"6XS8t28Zl7a9LiZacsRdNK","The Wanted","We Own The Night",206161,"Word Of Mouth (Deluxe)",1,"2013-01-01",19,0.547,0.939,11,-4.052,1,0.131,0.00591,0,0.227,0.557,103.933,4
560,"4650WGL6InVqP7YN5POqIz","LMFAO","Party Rock Anthem",262146,"Sorry For Party Rocking",3,"2010-12-01",16,0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,4
561,"5FeuH4LtGxDWkSkhRG47QT","Cobra Starship","You Make Me Feel... (feat. Sabi)",215693,"You Make Me Feel... (feat. Sabi)",1,"2011-05-10",1,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4
562,"4356Typ82hUiFAynbLYbPn","Usher","DJ Got Us Fallin' In Love (feat. Pitbull)",220800,"Raymond v Raymond (Expanded Edition)",16,"2010-03-30",22,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4
563,"04aAxqtGp5pv12UXAg4pkq","Fall Out Boy","Centuries",228360,"American Beauty/American Psycho",3,"2015-01-20",11,0.393,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.042,4
564,"4vIKzWqtn44umal5jXq4wE","Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)",212306,"No.6 Collaborations Project",13,"2019-07-12",15,0.778,0.589,8,-5.548,1,0.269,0.467,0,0.0902,0.513,98.001,4
565,"7hdw5gAGMyyn9z0XgfTv1j","NF","NO NAME",183826,"NO NAME",1,"2018-01-19",1,0.718,0.795,0,-3.978,0,0.142,0.223,0,0.12,0.292,130.77,4
566,"7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5","Girls Like You (feat. Cardi B) - Cardi B Version",235545,"Red Pill Blues (Deluxe)",22,"2018-06-15",22,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4
567,"6r3baE6njwU4aoJq6zPukG","Lukas Graham","Love Someone",205463,"Love Someone",1,"2018-09-07",1,0.661,0.412,0,-6.585,1,0.0409,0.173,0,0.113,0.299,85.932,4
568,"0P2HAFu7RnkfPnkimNi7I5","Nico & Vinz","When the Day Comes",227318,"Black Star Elephant",19,"2014",21,0.706,0.653,5,-6.39,1,0.055,0.287,0,0.0843,0.32,120.018,4
569,"5YmmqeU1a7KsNzvbj4aCGS","Bugzy Malone","Ordinary People (feat. JP Cooper)",270266,"B. Inspired",3,"2018-08-17",14,0.474,0.8,11,-6.641,0,0.268,0.239,0,0.0906,0.409,143.25,4
570,"1ts8KebAIm5xCiGInoWiqp","Nic D","Fine Apple",153296,"Fine Apple",1,"2021-05-28",1,0.925,0.558,2,-5.362,1,0.0513,0.178,0,0.125,0.467,119.992,4
571,"45eY7Qi2PDUs8WJEhjGWdN","Vegedream","Ramenez la coupe à la maison",235555,"Ramenez la coupe à la maison",1,"2018-07-19",1,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,4
572,"53sTK6KBrvsuqKT9qNpS5d","Mooski","Track Star (Remix 2.0)(feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",221054,"Track Star (Remix 2.0)(feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",1,"2021-05-18",1,0.551,0.438,7,-10.297,0,0.187,0.243,0,0.0972,0.248,130.814,5
573,"1V6gIisPpYqgFeWbMLI0bA","Demi Lovato","Heart Attack",210840,"Demi",1,"2013-01-01",13,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,4
574,"0BgRaFy7qnwT1PuUmSTFkf","Gym Class Heroes","Stereo Hearts (feat. Adam Levine)",210960,"Stereo Hearts (feat. Adam Levine)",1,"2011-06-14",1,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
575,"6Iocm6VMu6bVNYwiDoyQFW","Diddy - Dirty Money","Coming Home",238693,"Last Train To Paris",15,"2010-01-01",16,0.392,0.839,7,-1.921,1,0.193,0.158,0,0.3,0.232,168.001,4
576,"2JzZzZUQj3Qff7wapcbKjc","Wiz Khalifa","See You Again (feat. Charlie Puth)",229525,"See You Again (feat. Charlie Puth)",1,"2015",1,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4
577,"3bidbhpOYeV4knp8AIu8Xn","Macklemore & Ryan Lewis","Can't Hold Us (feat. Ray Dalton)",258342,"The Heist",2,"2012-10-09",15,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4
578,"0prNGof3XqfTvNDxHonvdK","Alessia Cara","Scars To Your Beautiful",230226,"Know-It-All (Deluxe)",10,"2015-11-13",13,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,4
579,"4z7gh3aIZV9arbL9jJSc5J","Ella Henderson","Ghost",213213,"Chapter One",1,"2015-01-13",11,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,4
580,"1ymsN94JMOSZncP5WETfSh","TELYKast","Unbreakable (with Sam Gray)",183090,"Unbreakable (with Sam Gray)",1,"2021-09-10",1,0.717,0.796,9,-5.474,0,0.0599,0.345,0,0.0737,0.379,123.996,4
581,"1A6gT680oQr98VtDkNzys7","Mimi Webb","24/5",158220,"24/5",1,"2021-09-10",1,0.559,0.763,0,-4.16,1,0.105,0.403,0,0.127,0.349,91.069,4
582,"3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know",210560,"Planet Her",5,"2021-06-25",14,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
583,"6tQ4Q6FmUxHLiNArarknFi","Asme","Färger",140480,"Tusen Flows (Deluxe)",17,"2021-05-28",25,0.843,0.538,10,-7.247,0,0.0534,0.483,0,0.127,0.921,119.109,4
584,"3OaunNUlXXs5e2PXtNAzzG","RL Grime","UCLA",192000,"NOVA",13,"2018-07-27",15,0.536,0.879,1,-3.019,1,0.0621,0.0742,0,0.0847,0.334,140.137,4
585,"4Li2WHPkuyCdtmokzW2007","JAY-Z","Ni**as In Paris",219333,"Watch The Throne (Deluxe)",3,"2011-08-08",16,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
586,"2MZrOmrVxRmmOoFW6dhenG","NF","LOST",234852,"LOST",1,"2021-03-11",1,0.637,0.912,5,-3.123,1,0.308,0.352,0,0.0657,0.451,116.919,4
587,"0mHGftgYtmpH4y17T3VZ2E","blackbear","@ my worst",191364,"@ my worst",1,"2021-08-06",1,0.615,0.774,4,-5.152,0,0.0551,0.0173,0,0.15,0.336,136.887,4
588,"1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity",237720,"Feel Something",12,"2017-06-23",12,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4
589,"4mnjwMLCk3JZkhkok3u5g1","Dream","Change My Clothes",186358,"Change My Clothes",1,"2021-08-20",1,0.597,0.595,9,-7.328,1,0.226,0.563,2.06e-06,0.291,0.592,169.81,4
590,"6KVFBsfbnaFFa43i4k0cce","Zach Hood","13 Missed Calls",209538,"13 Missed Calls",1,"2021-04-23",1,0.639,0.724,7,-6.346,1,0.0664,0.452,0,0.159,0.522,129.712,3
591,"4Kh6cq3XgOGUK9yXQu7RTq","Royal & the Serpent","overwhelmed - Chri$tian Gate$ remix",134482,"overwhelmed (the remixes)",1,"2021-02-05",3,0.619,0.502,0,-8.097,0,0.249,0.178,0,0.155,0.38,174.196,4
592,"3SErMoIKdRELto2OspGs5L","blackbear","idfc",207026,"dead",2,"2015-06-02",5,0.718,0.422,4,-9.115,0,0.0621,0.0764,0,0.17,0.455,144.678,4
593,"2jQiSYrwJehQAcuaaQrXnS","Chase Atlantic","Friends",230010,"Nostalgia",5,"2015-02-21",5,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,3
594,"2Wc2tcQl7cPetPKeXH3GD3","Zella Day","East of Eden",186213,"Kicker",5,"2015-01-01",12,0.598,0.803,1,-3.203,0,0.0349,0.0355,9.66e-05,0.107,0.567,122.889,4
595,"0xUvi7wldroBzaZCengPa5","Money Man","24 (feat. Lil Baby)",182857,"Epidemic (Deluxe)",13,"2020-08-21",20,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,4
596,"6fhG2KJgwO7CrNflRaRmvp","Ruth B.","Dandelions - slowed + reverb",268717,"Dandelions (slowed + reverb)",1,"2021-08-27",2,0.573,0.715,8,-3.293,0,0.0256,0.0444,0,0.0898,0.258,101.699,3
597,"23wfXwnsPZYe5A1xXRHb3J","Eminem","The Way I Am",290426,"The Marshall Mathers LP",7,"2000-05-23",18,0.785,0.871,4,-2.692,0,0.265,0.144,0,0.309,0.315,87.248,4
598,"2uCMaUojwuqr8CRGsLoPa6","Sam Smith","Make It To Me",162732,"In The Lonely Hour (Drowning Shadows Edition)",14,"2015-11-06",23,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,4
599,"0BUFqsMsqAmKQPhLBXnmv7","Eminem","She Loves Me",204521,"Music To Be Murdered By - Side B (Deluxe Edition)",12,"2020-12-18",36,0.617,0.874,4,-3.276,1,0.32,0.0109,0,0.083,0.566,81.026,4
