"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
498,"4VQlxEynmXGQzx4igCFNrR","TH3 DARP","My Own Way",186162,"My Own Way",1,"2020-04-24",1,0.744,0.669,2,-9.796,1,0.05,0.328,3.86e-06,0.166,0.284,100.038,4
499,"4yOaKV2uwM0HNdsNZF1yP6","Collen","I'm Sorry",192408,"I'm Sorry",1,"2020-04-24",1,0.636,0.686,3,-6.949,1,0.082,0.626,5.74e-05,0.117,0.327,126.01,4
500,"70EYdM7hq4uzdziQqG3KR7","King & Joker","Live a Little",154488,"Live a Little",1,"2020-04-17",1,0.74,0.725,0,-7.35,1,0.06,0.112,0.000626,0.0799,0.564,116.965,4
501,"23VV4BOMn6msMXcu8UNhUZ","Chris Leno","Ain't No Body",161932,"Ain't No Body",1,"2020-04-10",1,0.738,0.897,4,-4.731,0,0.0544,0.106,0.0169,0.337,0.519,126.074,4
502,"3PGhuboDcVMl74qPEjXtup","XLNT","Whispers",142629,"Whispers",1,"2020-04-10",1,0.713,0.726,3,-7.687,0,0.0683,0.152,0.245,0.184,0.311,128.053,4
503,"2JeGzjXOsay0horO11Cym8","Fajro","The One",161280,"The One",1,"2020-04-03",1,0.751,0.536,11,-8.932,0,0.308,0.0949,3.71e-05,0.125,0.306,125.044,4
504,"4NA6BJH0UUcjNUpR6ElFIJ","Phil Phauler","Can't Get You out of My Head",186088,"Can't Get You out of My Head",1,"2020-04-03",1,0.686,0.768,2,-6.626,1,0.0348,0.0117,0.0226,0.101,0.205,123.979,4
505,"7F73JldrwitZUq7yL0wq6d","Mave","Who Are You",173571,"Who Are You",1,"2020-03-27",1,0.658,0.862,8,-5.632,0,0.078,0.141,0.000967,0.14,0.348,126.084,4
506,"7wGJoK3jQBvYFYXjUPWPsq","PluX","We Never Come Down",186038,"We Never Come Down",1,"2020-03-27",1,0.548,0.65,9,-10.834,1,0.0446,0.472,0.0211,0.207,0.497,120.01,4
507,"34792LKB1kRGTLA2M2EoYD","King & Joker","Let You Go Now",176465,"Let You Go Now",1,"2020-03-20",1,0.617,0.811,0,-5.608,0,0.0478,0.222,2.3e-06,0.155,0.336,117.08,4
508,"20qwiFZy7RvTG2dbJLpdzc","One of Six","Home",155634,"Home",1,"2020-03-13",1,0.76,0.891,2,-4.223,1,0.0549,0.0329,0.0248,0.116,0.323,128.003,4
509,"6HSThSEcpu0ecrVeZguyX8","Future Leo","I Wanna Know",202000,"I Wanna Know",1,"2022-03-11",1,0.785,0.737,7,-8.419,1,0.0991,0.692,0.544,0.16,0.434,119.98,4
510,"3drMkjCPcu7xlJDhRhHNM6","Alex O'Neill","Do or Die",166208,"Do or Die",1,"2022-03-11",1,0.671,0.876,7,-4.36,0,0.041,0.0511,0.000206,0.0617,0.183,125.998,4
511,"5bpcMsA4ffGwiHKpj7K8Pq","SameThoughts","Hit Me",143467,"Hit Me",1,"2022-04-15",1,0.714,0.85,6,-6.446,0,0.0418,0.00232,0.701,0.222,0.226,126.022,4
