id,duration_ms,tempo,loudness,name,artist_id,artist,album_id,album,popularity,playlist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature
0mcgXc8P5GyGtP9aY7zir6,0.18099240536234903,0.6996625791343442,0.6766767693126344,Piazzolla: Libertango,44Z5ZP2F1omniNpGEdNDdt,Alison Balsom,1YtLgfqKOm77Wyh7vdGVDU,The Sound of Piazzolla,42,0,0.36700000000000005,0.316,9,0,0.0429,0.927,0.779,0.113,0.242,4
5Wj90oTRAxvTUivep2HlUu,0.426237348423075,0.4122729213889162,0.434028179441501,Symphony No. 3 in C Minor: II. Andante ma non troppo,1M9s5TbPcKurMEzvvW0FFH,Florence Beatrice Price,4XjLUGkC8E9BXFamKyDCgE,Florence Price: Symphonies Nos. 1 & 3,41,0,0.096,0.0325,8,1,0.0416,0.977,0.852,0.0738,0.035,4
1dFVnX4mJTnWubAPE8S3OR,0.5001328938539054,0.6214034643126984,0.5456122897531407,"Mephisto Waltz No. 1, S. 514",1385hLNbrnbCJGokfH2ac2,Franz Liszt,3ZywfV6j1ZeKAi3uOcJ9f9,Liszt: Piano Works,44,0,0.35600000000000004,0.152,4,1,0.0406,0.981,0.903,0.0807,0.04,4
3jLcwFns5S9OYQojN8XAkJ,0.5925901012126153,0.3920886773946791,0.17284778937139958,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,0IT7dlpnQAfmSjIAiSAboK,"Dvořák: Symphony No. 9 ""From the New World"" (Live)",42,0,0.154,0.0026100000000000003,1,1,0.0419,0.89,0.763,0.125,0.0366,4
5bVlEvO3SadcOyh6rnWW4P,0.1839341174617602,0.49705519341865056,0.6036369525484117,Merry Christmas Mr. Lawrence (Arr. Metcalfe),41OHse5xHr1E6wceODGrPB,Jess Gillam,4eBVPy9Yj1PPaMNLot4our,Merry Christmas Mr. Lawrence,0,0,0.33899999999999997,0.0588,10,0,0.0373,0.9840000000000001,0.862,0.12,0.198,4
4fDodwdZ1LBDL2I2WCnUMY,0.025707577738802872,0.3915302200509651,0.4975128982254818,"Tsar Saltan, Op. 57: Flight of the Bumblebee",2tfWguHr2nj4e8KXLKciVq,André Previn,3Db8zIxmJaT3h3UzWBRxXS,Rimsky-Korsakov: Scheherazade / Flight Of The Bumblebee,41,0,0.45799999999999996,0.11,9,0,0.0309,0.977,0.903,0.359,0.48100000000000004,4
7xGcLLeK1de0I71lH28DeM,0.35198085672237817,0.44330719377531236,0.4719709413969414,"Symphony No.5 in E flat, Op.82: 3. Allegro molto",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,74gkysxw3qdfylHtTBH0kR,"Sibelius: The Complete Symphonies, Vol.1 (2 CDs)",0,0,0.14400000000000002,0.0868,8,1,0.0387,0.8909999999999999,0.904,0.177,0.0737,3
72jIJDADnBLJKXV2yxv5N0,0.4703056066440364,0.5122790221834274,0.6363047451588275,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,5MotZM9awlY6DEP4mFRR0z,Tchaikovsky,44,0,0.35200000000000004,0.235,2,1,0.0398,0.894,0.675,0.396,0.32899999999999996,1
5i7bLnNE0R3m1MNUY7UsqT,0.3671570067053973,0.6203428646515273,0.5173403049302456,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,5hcJbeRjftkDRVymXV1Ht1,Mozart: Music for 2 Pianos; Piano Duets (2 CDs),0,0,0.377,0.17300000000000001,9,1,0.0329,0.991,0.909,0.10300000000000001,0.5579999999999999,4
246ntJR3A2s7B5E40FTCLf,0.14086010214779437,0.6769019226888547,0.5924392106054647,Hummel: Trumpet Concerto In E Flat - Iii Rondo,0WiK9IsQEQEuIQ1iDxvuPg,Johann Nepomuk Hummel,4wL0H6UyrYeyRk4Sg9kARN,Trumpet Concertos,42,0,0.496,0.249,3,1,0.0411,0.98,0.934,0.12,0.7190000000000001,4
5U7T2widXE5MqoQ6dmi3O9,0.1529132465640376,0.32784261827328737,0.5291164426347084,"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,2BoNvLXV5QNSKpRc8hps7Z,Love and Death - Widmung (Liebeslied),0,0,0.35700000000000004,0.0464,8,1,0.0434,0.992,0.8590000000000001,0.109,0.0417,3
3sAYxq1986j3ydqLv6jwUJ,0.3114014723326481,0.0,0.5631492492423015,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,41RV3g6Fjyzfe31bEXtMNT,"Dvořák: Serenade for Strings, Czech Suite",57,0,0.0,0.0842,9,1,0.0,0.755,0.889,0.262,0.0,0
2dEbRirkEtImY7HdYxrgRS,0.2435000959788945,0.36157531900115913,0.35754112393864373,"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",65YhYi4Fz5Ibgq7ueev2Rm,Frederick Delius,5kTtD1xA5yYPrwjEYWk5uy,The Lark Ascending collection,51,0,0.0716,0.0408,7,1,0.0399,0.851,0.9009999999999999,0.0844,0.0377,4
408VC5UfnAh3Uhl0RQpbkA,0.5447040158553852,0.5401737318560025,0.4549429701779146,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,4SDh9Y2L6g8ZOxCBgPlJk6,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"" - Kancheli: Dixi",41,0,0.302,0.0355,0,1,0.0363,0.932,0.304,0.043,0.18600000000000003,4
2TB6PQkgnw9rrFRK4VOOrC,0.16078843790657726,0.6047248307029524,0.4177868264581357,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,5JZN2y1ePhusziw1DpndlL,Chopin Favourites,45,0,0.41100000000000003,0.0487,10,1,0.0383,0.985,0.9179999999999999,0.0944,0.10099999999999999,1
2mPd1593fOWtbSGqA0VVcS,0.555970461469806,0.4655938654164731,0.5582907248455683,"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,75hFR9rcaFRNahz0pMN0Gx,Mendelssohn: Violin Concerto / Bruch: Violin Concerto / Scottish Fantasy,0,0,0.278,0.151,4,0,0.042,0.917,0.122,0.273,0.16699999999999998,4
63cA2QfqtWZa0GGPZnYc0K,0.3930302915953661,0.4176744709907221,0.4184577655414942,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,1KP7j2LWS67KxDKVO51Yvp,Mozart: Clarinet Concerto/Piano Concerto No. 25,42,0,0.0999,0.0241,2,1,0.0432,0.98,0.7659999999999999,0.0623,0.0396,3
5CfxpBCYwfB17MMgARumHl,0.33570710194599257,0.38164693294288243,0.18619716354718557,"Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo",7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,5x5Saf1X7f3QHmiWltkS5K,"Respighi: Fontane di Roma, Pina di Roma, Feste Romane & Il Tramonto",46,0,0.0754,0.0102,4,1,0.0464,0.9009999999999999,0.106,0.0817,0.0331,4
5eQKtxGSPvl9NEPXAuzzTJ,0.11339537234068733,0.45955407885042254,0.2217569349651806,"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,4YCFuilq9q3ruLo4iP1FCj,Tchaikovsky: The Nutcracker,0,0,0.156,0.007090000000000001,7,0,0.0382,0.941,0.799,0.0986,0.040999999999999995,3
3uLsZpdHrJsR9AjrrxMI66,0.34533042170008976,0.7995748215517605,0.516484279203202,"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",0521x50ZcNqqT1fKMJg5c5,Max Bruch,0cJCzWpgtEBg4Oovegy1H5,Bruch & Dvorak Violin Concertos,38,0,0.16899999999999998,0.0974,3,1,0.042,0.8640000000000001,0.632,0.087,0.0524,5
6GDuB7BvASYD9JePYvOEX1,0.2930481748423731,0.34307583287577376,0.3754482567151747,Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),7vfydQ0nVBVgJ0ajs8EtRM,Christoph Willibald Gluck,1WuKnZDy27KDdLr96p0D8A,Albinoni: Adagio in G minor / Pachelbel: Canon,45,0,0.203,0.0641,5,1,0.0529,0.972,0.94,0.10099999999999999,0.0978,3
4O2N861eOnF9q8EtpH8IJu,0.07202846881670329,0.4696860906578064,0.6561321518635912,"Comptine d'un autre été, l'après-midi",00sazWvoTLOqg5MFwC68Um,Yann Tiersen,7JG0QwvJRzPILHEW1xHEJj,Amélie (Original Soundtrack),2,0,0.484,0.192,2,1,0.0465,0.991,0.9079999999999999,0.106,0.0559,4
6vS8JCT9WqTFeAuu8smjRF,0.10692048845874302,0.36559245754081665,0.658607685722879,Appalachian Spring: VII. Doppio movimento,0nJvyjVTb8sAULPYyA1bqU,Aaron Copland,1sIKjNKPo058xiSZGm5wlm,"Copland: Appalachian Spring, Rodeo, Billy the Kid & Fanfare for the Common Man",42,0,0.18600000000000003,0.124,1,1,0.0434,0.978,0.865,0.111,0.248,4
6zcP5A5Xv6bvCUpwXrswKa,0.04432338160716249,0.3401568373481254,0.5947990653124495,Nascence,3Rwlus4QnnBSnTe8pJV0rw,Austin Wintory,0ndOKj9ShVUgDc2UiR8b2M,Journey (Original Video Game Soundtrack),0,0,0.203,0.11199999999999999,11,0,0.0418,0.9359999999999999,0.935,0.126,0.0374,4
4EcOBeGY1r0j26Z8FJ1nVZ,0.2051306871596646,0.3724722765818656,0.5320778289336697,Speaking Unto Nations (Beethoven Symphony no 7 - II ),2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,44jCEaOBXfvbmTDMXLphji,The King's Speech OST,44,0,0.09300000000000001,0.0249,4,0,0.0463,0.513,0.805,0.0831,0.0365,3
7vJhOBgOkXyEJvw1vsU6HB,0.5338649634377836,0.8421302097265435,0.6341993845869097,"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,0D8FPBeT77NdsjiwuSd103,Brahms: The Symphonies,37,0,0.156,0.0978,5,1,0.0371,0.976,0.893,0.0854,0.0638,3
3pzBD8BVdrv7VJ7glRYshl,0.18255513864438425,0.5809317321094201,0.5085486893552045,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,249X9ZjhWATM2KlkcCh9pt,Bizet : Carmen,48,0,0.364,0.0592,2,1,0.057,0.978,0.0,0.0823,0.185,4
1M2RkUUJ9wXRsW3jN1MCHS,0.3649199601646571,0.5877505432053574,0.3869004927931888,"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",2p0UyoPfYfI76PCStuXfOP,Franz Schubert,7ppYDyPCDAIB3HClCTuQe5,Schubert: Impromptus Opp.90 & 142,0,0,0.34299999999999997,0.0209,8,1,0.0398,0.987,0.922,0.126,0.0393,3
6mhQ7eOHaV0ur2ooKTavW1,0.6995286369848518,0.3324041354000948,0.5758508201651898,"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,7nwyvRjkUjKKuxuHZWT1Hx,Tchaikovsky : Symphony No.5 & 1812 Overture,48,0,0.17300000000000001,0.182,3,1,0.0437,0.8859999999999999,0.894,0.22399999999999998,0.0781,4
46tPGzCXCI2oKsemztDA9u,0.2867586860899511,0.6052692092901021,0.5668047104550817,Parce Mihi Domine,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,6EZ4ZARjmbOF8M9yRzxMxE,Officium,50,0,0.193,0.0656,10,1,0.0471,0.995,0.8290000000000001,0.11900000000000001,0.0359,3
5Pl2CXDkaP6WEnJ0bpKGOm,0.2244355702704964,0.33424845251000757,0.47935127131388366,"Organ Sonata No. 4, BWV 528: II. Andante [Adagio] (Transcr. by August Stradal)",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,55XdhiY6nd3iij8msqiagR,Johann Sebastian Bach,51,0,0.384,0.0414,11,0,0.0378,0.992,0.897,0.0684,0.0618,4
3Ii2KG3YLrC0KNbuJKAFj2,0.09636527106244534,0.3883108777166134,0.5327256321865672,The Godfather: V. Love Theme,0RYyGExpy57GLGa1GtFoVo,Nino Rota,2RmQuzMwHzTTvo832chOlf,Nino Rota - Musica E Sogno,48,0,0.099,0.0567,1,1,0.0398,0.96,0.81,0.10400000000000001,0.0456,4
3Hcn3NlLeDU4uQf0qJaaMt,0.4620588047100207,0.5801620934172427,0.5915369132174999,"The Hebrides, Op. 26 (Fingal's Cave)",6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,6AT1MTc40vVywO2hpZJ3CB,"Mendelssohn: Violin Concerto; Symphony No.4 - ""Italian""; Hebrides Overture",40,0,0.21899999999999997,0.154,11,0,0.0389,0.841,0.855,0.16399999999999998,0.10800000000000001,4
0XSRBlP49MgzBCYtGK2NYE,0.34136001273155936,0.4862708658904578,0.6025264326863012,"Symphony No. 3 in C Minor, Op. 78 ""Organ Symphony"": 2b. Maestoso - Più allegro - Molto allegro",436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,589nusTZeRu1Nxxk303f5p,Saint-Saens: Organ Symphony; Poulenc: Organ Concerto,40,0,0.223,0.22699999999999998,0,1,0.0343,0.871,0.8909999999999999,0.063,0.127,4
6HknRM996YMa7VSBFYlnPJ,0.35498901574874203,0.7025205667168808,0.5684704902482475,"Sibelius: Finlandia, Op. 26",7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,3n0jPYNN4jG8uUmW7mYXIn,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",41,0,0.177,0.127,8,1,0.0394,0.903,0.9009999999999999,0.114,0.0612,4
7FTzC8srNaQ0fTNOCyPeib,0.12393418308835473,0.4150980585394698,0.30488397381023996,"Cavatina (From ""The Deer Hunter"")",6l6NgkV6IWYKlRN7jHCQmt,Stanley Myers,0m8zvPL66y78Hpt2ynfdA8,Soft Classical Music for Sleeping,41,0,0.366,0.0433,4,1,0.0416,0.99,0.903,0.085,0.35600000000000004,4
3gEyQ5y2NvIaqfTG4VU98n,0.18007199237418972,0.41920436253736737,0.29583786410013185,"Rhapsodie Orientale, Op. 29: 1. Andante",78t7WfwhjZLkDHN5QKwS5u,Alexander Glazunov,7q6lk3db9dZRguxznyUKZZ,Rhapsodies,40,0,0.0989,0.0176,1,1,0.042,0.978,0.6509999999999999,0.0763,0.0351,3
6oaSX9Q0uZi8x6DttspP5D,0.16187127671617646,0.6246040349716312,0.5316845198158389,St. Paul's Suite : 3. Intermezzo: Andante con moto,5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,3QAAZijj4Fi8WnZjhpomdl,Holst - Masterpieces,0,0,0.251,0.0657,4,0,0.0449,0.66,0.845,0.114,0.15,3
0qFZYO72iBOhW7X6KbL44Q,0.0941011535514652,0.5774542792380576,0.5430210767415498,Carmina Burana: I. O Fortuna,4LXxsm5BF85PWnQ1dUDAze,Carl Orff,29PSyE1ZD0XUgqm5yqC33x,Orff: Carmina Burana,44,0,0.33899999999999997,0.0937,2,1,0.0394,0.9309999999999999,0.293,0.252,0.45799999999999996,3
123zFAGx0F5ScgrLrCWGDX,0.0850225345318937,0.4170033835944942,0.29056289475510716,"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,1CTMjqapaLGF4Qi0fMtfuf,Elgar: Cello Concerto / Tchaikovsky: Rococo Variations / Dvořák: Silent Woods; Rondo,54,0,0.11900000000000001,0.031,2,1,0.0483,0.9640000000000001,0.165,0.111,0.0388,4
18ZnvEB9bxLnvSogWRek79,0.12423442475828905,0.4877022061411535,0.5848969298752978,Jazz Suite No. 2: 4. Waltz I,6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,2Mo2TzMxaeAnOvdHsiBHtO,Shostakovich: The Jazz Album,41,0,0.23,0.2,10,1,0.0404,0.9309999999999999,0.934,0.0855,0.185,4
7bvuOKIFqMyRSkLozmaoRg,0.5381413564032689,0.38149206662067603,0.4740994377993199,Adagio for Strings and Organ in G Minor,2XVw29JYdo8C5MfteMnCqL,Remo Giazotto,1WuKnZDy27KDdLr96p0D8A,Albinoni: Adagio in G minor / Pachelbel: Canon,49,0,0.0781,0.0462,0,0,0.0365,0.5589999999999999,0.863,0.188,0.0343,4
29ym283kpgDLDvpHkBFmFN,0.10140785451896527,0.766940263835898,0.6305207875436689,Ombra Mai Fu,0muluUHym4N0wB62sD0MPo,Malena Ernman,1v2AyPNXo6dXC9IGsl8Q1e,La Voix Du Nord,0,0,0.132,0.195,5,1,0.0451,0.5579999999999999,0.406,0.10800000000000001,0.0492,4
3U34uG4BRoMb0lrlrOhtxC,0.12146744346679048,0.6038519477959706,0.1450616569881775,"Trois chansons, M.69: 2. Trois beaux oiseaux du Paradis",17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,72eYD8YvnXKbKyXu8ZnSbV,Fauré: Requiem / Debussy: Trois chansons de Charles d'Orléans / Saint-Saëns: Calme des nuits,40,0,0.201,0.0113,8,1,0.0447,0.971,0.0008529999999999999,0.0678,0.0387,1
7x5ULIYm82gnWvhYCXfzyj,0.05471453251715725,0.34862286296207645,0.6201790713277653,"Trumpet Concerto in D Major, TWV 51:D7: I. Adagio",2fg5h5pzleqI4RjFopWroj,Georg Philipp Telemann,6UW68wOdOi9N1HFEwxYExl,"Baroque Trumpet (The Art Of The), Vol. 1",39,0,0.17600000000000002,0.132,1,1,0.0408,0.953,0.586,0.0886,0.0835,4
0URENFI2Nk9oVMdhz4SQKM,0.14744491057556164,0.8194117895507468,0.5260162413529835,Nimrod (Lux Aeterna),430byzy0c5bPn5opiu0SRd,Edward Elgar,7L9qteIW4h28p8aa2NvU6D,Lux,39,0,0.0987,0.0949,1,1,0.0441,0.993,0.353,0.0847,0.0363,4
1bTXAKwE2Hztv13xTAhMQB,0.11366854304038168,0.5488884821692548,0.6444254216505101,Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,1MwHHEnhgkb07HA5Av42m6,The Essential Handel,44,0,0.625,0.35100000000000003,10,1,0.0423,0.878,0.938,0.0569,0.794,4
1opln0FV3xQdUJxt9bWhgB,0.3347538756605727,0.37355164791845574,0.6482428336765148,"Symphony No. 25 in G minor, K.183: 1. Allegro con brio",4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,4h4L7DhI6qcX1ZZT2BY98M,"Mozart: Symphony No. 40, 41 & 25",32,0,0.441,0.17600000000000002,7,0,0.0376,0.9890000000000001,0.888,0.10800000000000001,0.325,4
2z7iDr3N4NbW4VmwpQWbTS,0.20915523806867495,0.37199829177753685,0.43617981167433995,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace",3cCP79U05k4MrNSU06eBy2,Louise Farrenc,4oJtR0XATs2ZskA2RNcaHT,Farrenc: Nonet - Clarinet Trio,44,0,0.39,0.0462,0,1,0.0429,0.976,0.624,0.0893,0.305,4
2Cc5z5swQrDqZiyCkZ0TnF,0.07720230546226553,0.3597122302158273,0.5960946718182449,String Quartet: I. Modere,6BPFsvVekatEQbA8l07afM,Germaine Tailleferre,1wEh9M3ARcKdansQU1qME8,Tailleferre: Kammermusik,44,0,0.262,0.107,4,1,0.0448,0.9590000000000001,0.46299999999999997,0.195,0.136,4
1SHixA41Vy0TTlJJSX9Gbo,0.31078950433873825,0.6887093065273807,0.60102260370636,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",11T8SOX82xraocZzUXzkvM,Hector Berlioz,5MOLPQzAGSikHV8OjlhOCc,Berlioz: Symphonie Fantastique - Rameau: Suite de Hippolyte et Aricie,41,0,0.35600000000000004,0.207,10,1,0.0388,0.95,0.914,0.0802,0.32799999999999996,4
5bi8ryL6gy6a1BRXOf43y9,0.19903807819080604,0.474838915560311,0.5577123290840523,Etude No. 2,69lxxQvsfAIoQbB20bEPFC,Philip Glass,5Ya7ft5JteI5pIS4eCMKOC,Etudes for Piano Vol 1 No. 1-10,48,0,0.235,0.166,5,1,0.0347,0.992,0.87,0.10099999999999999,0.0356,4
4TYZpMB5tGOdlMmnS2pB2m,0.26951037638492625,0.3452064180358257,0.6135853596464845,"Symphony No. 104 in D Major, Hob.I:104 ""London"": 4. Finale (Spiritoso) - Live",656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,1wyetXY6mRmk1lFZr0AIMj,Haydn – Mozart,0,0,0.461,0.175,2,1,0.037000000000000005,0.848,0.762,0.0985,0.358,4
0nrCOJpS3gpwLvoANVZEeJ,0.12591938757261992,0.4744540962142223,0.4342826735765681,"Prelude & Fughetta in G Major, BWV 902: I. Prelude",5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,55XdhiY6nd3iij8msqiagR,Johann Sebastian Bach,43,0,0.38,0.254,2,1,0.0365,0.992,0.9259999999999999,0.11699999999999999,0.805,4
5a0nC0tGDJBpGMZu3PeekY,0.08542777875306189,0.4066414187632282,0.29984036276982157,3 Pieces for cello and piano: No. 1. Modere,1vfC2bld90kx966JTCSwf7,Nadia Boulanger,53JzBLhG5laCLndqWOC2at,"Altstaedt, Nicolas - French Cello Sonatas",47,0,0.16399999999999998,0.0185,3,0,0.0412,0.988,0.888,0.0801,0.078,4
50VVlZROGaROAwNqAMxA6B,0.10932652348037519,0.6354540633637904,0.22855886912060705,"Kinderszenen, Op. 15: VII. Träumerei",2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,7uPHJJRca9UAjViepO1iTx,"Schumann: Piano Concerto, Franck: Symphonic Variations",0,0,0.45299999999999996,0.00715,5,1,0.0709,0.995,0.9309999999999999,0.0647,0.257,3
36ArELybUeOgq9TCjrMsIb,0.9000941741631379,0.2863478297596756,0.5615528769405179,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"": I. Bewegt, nicht zu schnell - Live",2bM3j1JQWBkmzuoZKu4zj2,Anton Bruckner,14f6LrhMsKYKhmC21vItyV,Anton Bruckner: Symphonie Nr. 4,39,0,0.0704,0.0657,8,1,0.0387,0.948,0.8740000000000001,0.10800000000000001,0.0361,4
2x6mect1PKsrxXmsg2O23B,0.4454987539150365,0.35406195591472023,0.4236633273951368,Lohengrin: Prelude,1C1x4MVkql8AiABuTw6DgE,Richard Wagner,5Ujil97aAPMDomJzSePK66,"Wagner, R.: Orchestral Highlights From Operas",1,0,0.0667,0.047,9,1,0.0425,0.9279999999999999,0.9,0.0652,0.0281,4
1EGFCxKCQ3isMnlPzEW8G1,0.2306151344770955,0.28721601974780253,0.4370821090623047,"Nocturne No.1 in B flat minor, Op.9 No.1",7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,4Lq2ben6ERqYOQB1PM5QfB,Chopin: The Nocturnes,50,0,0.354,0.0179,1,1,0.0385,0.982,0.9059999999999999,0.0831,0.0381,4
7kTVe6XhIveidvkt8nb7jK,0.13685687988200337,0.34906399733442206,0.16752654836545358,3 Gymnopédies: No.1 Lent et douloureux,459INk8vcC0ebEef82WjIK,Erik Satie,1cLRjf5m6cTcqaFljda0r1,Satie: The Magic of Satie,54,0,0.59,0.00399,7,1,0.242,0.996,0.946,0.0683,0.182,3
3nxaPqAOxUxkLhIhbvmv4t,0.3286071247512342,0.46656529961940424,0.6882446845429516,Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,3S6qaM2ijmVtz68R6QMlPs,Bach: Violin Concertos,47,0,0.441,0.319,3,1,0.0392,0.8290000000000001,0.0,0.0765,0.6709999999999999,4
07xafomqQcYmFJbr4jpfHa,0.10415268683481294,0.6395697531993974,0.48976239502116925,"Holberg Suite, Op. 40: I. Präludium (Allegro vivace)",5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,1svqZTOGQ1yT4t3p5IRDZX,Grieg: Holberg Suite; Lyric Suite,39,0,0.237,0.0606,7,1,0.0374,0.91,0.9390000000000001,0.131,0.256,4
0Gh45IbIKOG9IucFfrZqLT,0.3046534177510094,0.6917268533509786,0.46961108668995677,"Cello Concerto No. 1 in C Major, Hob.VIIb:1: III. Allegro molto",656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,6iizLrNq7vu8yycSf8NXUF,Haydn: Cello Concertos in C & D,40,0,0.375,0.121,0,1,0.0406,0.9840000000000001,0.871,0.0984,0.45299999999999996,4
1oMtwEc8xjDTNarCsMlI8B,0.48514788132742914,0.4229633905400141,0.3133054160979109,"Prélude à l'après-midi d'un faune, L.86",1Uff91EOsvd99rtAupatMP,Claude Debussy,1tn5clbMQXv7c6NUE7XJsH,Debussy: La Mer; Jeux; Prélude à l'après-midi d'un faune; Le Martyre de Saint Sébastien (Symphonic Fragments),0,0,0.102,0.0259,8,0,0.0444,0.9640000000000001,0.8640000000000001,0.0972,0.0319,4
06am46cX3Z6YlSsg0TyVHA,0.07603169108249427,0.7054348693256743,0.4758114892534068,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,54Awn36ryf55PkZyOR4iwQ,Tchaikovsky: The Nutcracker,48,0,0.444,0.11599999999999999,4,0,0.040999999999999995,0.977,0.868,0.0862,0.512,4
1t4F79zRBJTwZAzmbO1LI0,0.3915865065159005,0.2812935561531205,0.6582606482659695,"Scottish Fantasy for Violin and Orchestra, Op. 46: I. Introduction: Grave, Adagio cantabile",0521x50ZcNqqT1fKMJg5c5,Max Bruch,3kTLT7uy4hNG2gguytnYGP,"Bruch: Scottish Fantasy, Op. 46 / Violin Concerto No. 1 in G Minor, Op. 26",41,0,0.106,0.22699999999999998,3,1,0.0462,0.877,0.738,0.11199999999999999,0.0391,4
67TCAXIe154ZGDNaWceqxC,0.3360885565266469,0.49857100620873157,0.37530944173241104,"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile",656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,6h2aE7rMg5EDy9ldbZCgQY,Haydn: String Quartets Nos. 61-63,46,0,0.159,0.0401,7,1,0.0446,0.9840000000000001,0.76,0.156,0.106,4
4ZP3UMVksKg07IeeAjHkEy,0.14567299252349022,0.6774322225194404,0.5196307521458482,"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro",2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,4b5kE77FNjtravy7V452po,"Vivaldi: Concerti ""Alla Rustica""",49,0,0.5479999999999999,0.20800000000000002,1,1,0.0421,0.764,0.22,0.0929,0.79,3
7wvy3ROg2vEJyWgjDvMD8m,0.15085749349066216,0.33973447465119877,0.4767831941327535,The Lamb,45ff9QmiC1LkmDPk5TBN21,John Tavener,3zJcJo6VSWFF43NIzNuC7x,Tavener: The Lamb,39,0,0.0874,0.0474,4,0,0.0532,0.924,0.768,0.149,0.0331,3
